accession,r2Key,status,reason,studyAccession
SRX9276328,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276328.h5ad,success,,PRJNA668609
SRX9058159,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9058159.h5ad,success,,PRJNA661032
SRX9078407,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9078407.h5ad,success,,PRJNA661567
SRX8417844,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8417844.h5ad,skip,cell_type_all_missing,
SRX9276296,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276296.h5ad,success,,PRJNA668609
SRX9246205,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9246205.h5ad,success,,PRJNA667491
SRX9276290,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276290.h5ad,success,,PRJNA668609
SRX27113474,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113474.h5ad,success,,PRJNA1172658
SRX27113468,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113468.h5ad,success,,PRJNA1172658
SRX27113472,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113472.h5ad,success,,PRJNA1172658
SRX27113456,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113456.h5ad,success,,PRJNA1172658
SRX27113454,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113454.h5ad,success,,PRJNA1172658
SRX27113452,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113452.h5ad,success,,PRJNA1172658
SRX27113450,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113450.h5ad,success,,PRJNA1172658
SRX27113466,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113466.h5ad,success,,PRJNA1172658
SRX27113464,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113464.h5ad,success,,PRJNA1172658
SRX27113461,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113461.h5ad,success,,PRJNA1172658
SRX27113458,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX27113458.h5ad,success,,PRJNA1172658
SRX9296012,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9296012.h5ad,success,,PRJNA669984
SRX9276322,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276322.h5ad,success,,PRJNA668609
SRX9276315,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276315.h5ad,success,,PRJNA668609
SRX9058146,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9058146.h5ad,success,,PRJNA661032
SRX9062358,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9062358.h5ad,success,,PRJNA661081
SRX9058169,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9058169.h5ad,success,,PRJNA661032
SRX9062357,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9062357.h5ad,success,,PRJNA661081
SRX9276323,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276323.h5ad,success,,PRJNA668609
SRX9276313,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276313.h5ad,success,,PRJNA668609
SRX9276318,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276318.h5ad,success,,PRJNA668609
SRX9276331,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276331.h5ad,success,,PRJNA668609
SRX9062364,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9062364.h5ad,success,,PRJNA661081
SRX9276329,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276329.h5ad,success,,PRJNA668609
SRX9276297,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276297.h5ad,success,,PRJNA668609
SRX9276309,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276309.h5ad,success,,PRJNA668609
SRX9058196,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9058196.h5ad,success,,PRJNA661032
SRX9058164,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9058164.h5ad,skip,excessive_cell_dropout,
SRX9246192,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9246192.h5ad,success,,PRJNA667491
SRX9276330,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276330.h5ad,success,,PRJNA668609
SRX9276316,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276316.h5ad,success,,PRJNA668609
SRX9296018,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9296018.h5ad,success,,PRJNA669984
SRX8349957,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349957.h5ad,success,,PRJNA633134
SRX8349949,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349949.h5ad,success,,PRJNA633134
SRX8349962,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349962.h5ad,success,,PRJNA633134
SRX9296019,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9296019.h5ad,success,,PRJNA669984
SRX9062360,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9062360.h5ad,skip,too_few_cells,
SRX9276312,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276312.h5ad,success,,PRJNA668609
SRX9246196,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9246196.h5ad,success,,PRJNA667491
SRX8349948,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349948.h5ad,success,,PRJNA633134
SRX8349970,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349970.h5ad,success,,PRJNA633134
SRX8349959,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349959.h5ad,success,,PRJNA633134
SRX8349966,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349966.h5ad,success,,PRJNA633134
SRX8349956,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349956.h5ad,success,,PRJNA633134
SRX29072180,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072180.h5ad,skip,cell_type_all_missing,
SRX29072177,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072177.h5ad,success,,PRJNA1272602
SRX29072175,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072175.h5ad,success,,PRJNA1272602
SRX29072176,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072176.h5ad,success,,PRJNA1272602
SRX8370854,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370854.h5ad,success,,PRJNA634136
SRX29072179,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072179.h5ad,success,,PRJNA1272602
SRX29072178,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29072178.h5ad,success,,PRJNA1272602
SRX9276298,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276298.h5ad,success,,PRJNA668609
SRX9276317,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276317.h5ad,success,,PRJNA668609
SRX9276320,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276320.h5ad,success,,PRJNA668609
SRX9276326,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276326.h5ad,success,,PRJNA668609
SRX9276332,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276332.h5ad,success,,PRJNA668609
SRX9276325,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9276325.h5ad,success,,PRJNA668609
SRX9078408,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX9078408.h5ad,success,,PRJNA661567
SRX8288949,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8288949.h5ad,success,,PRJNA631019
SRX8349950,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349950.h5ad,success,,PRJNA633134
SRX8349963,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349963.h5ad,success,,PRJNA633134
SRX8349961,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349961.h5ad,success,,PRJNA633134
SRX8349967,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349967.h5ad,success,,PRJNA633134
SRX8349964,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349964.h5ad,success,,PRJNA633134
SRX8349955,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349955.h5ad,success,,PRJNA633134
SRX8349960,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349960.h5ad,success,,PRJNA633134
SRX8349968,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349968.h5ad,success,,PRJNA633134
SRX8349958,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349958.h5ad,success,,PRJNA633134
SRX8353570,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8353570.h5ad,success,,PRJNA633281
SRX8353571,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8353571.h5ad,success,,PRJNA633281
SRX8349972,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8349972.h5ad,success,,PRJNA633134
SRX8370855,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370855.h5ad,success,,PRJNA634136
SRX8370856,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370856.h5ad,success,,PRJNA634136
SRX8370861,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370861.h5ad,success,,PRJNA634136
SRX8370857,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370857.h5ad,success,,PRJNA634136
SRX8370858,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370858.h5ad,success,,PRJNA634136
SRX8370860,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370860.h5ad,success,,PRJNA634136
SRX8353567,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8353567.h5ad,success,,PRJNA633281
SRX8353568,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8353568.h5ad,success,,PRJNA633281
SRX8370852,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX8370852.h5ad,success,,PRJNA634136
SRX7347524,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347524.h5ad,success,,PRJNA554141
SRX7347523,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347523.h5ad,success,,PRJNA554141
SRX7347525,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347525.h5ad,success,,PRJNA554141
SRX7692419,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7692419.h5ad,skip,cell_type_all_missing,
SRX6812456,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6812456.h5ad,skip,cell_type_all_missing,
SRX6812462,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6812462.h5ad,skip,cell_type_all_missing,
SRX6812459,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6812459.h5ad,skip,cell_type_all_missing,
SRX29130823,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29130823.h5ad,skip,cell_type_all_missing,
SRX29130822,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29130822.h5ad,skip,cell_type_all_missing,
SRX29130825,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29130825.h5ad,skip,cell_type_all_missing,
SRX29130834,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX29130834.h5ad,skip,cell_type_all_missing,
ERX12558782,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558782.h5ad,skip,excessive_cell_dropout,
ERX9138787,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138787.h5ad,skip,cell_type_all_missing,
ERX12558795,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558795.h5ad,skip,cell_type_all_missing,
ERX9138805,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138805.h5ad,skip,excessive_cell_dropout,
ERX9138738,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138738.h5ad,skip,cell_type_all_missing,
SRX5329388,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX5329388.h5ad,skip,cell_type_all_missing,
ERX12558776,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558776.h5ad,skip,excessive_cell_dropout,
ERX9138871,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138871.h5ad,skip,cell_type_all_missing,
ERX9138867,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138867.h5ad,skip,cell_type_all_missing,
SRX11169657,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX11169657.h5ad,skip,cell_type_all_missing,
ERX12558793,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558793.h5ad,skip,cell_type_all_missing,
ERX9138888,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138888.h5ad,skip,too_few_cells,
ERX9138869,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138869.h5ad,skip,cell_type_all_missing,
ERX9138862,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138862.h5ad,skip,excessive_cell_dropout,
SRX6726375,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726375.h5ad,skip,cell_type_all_missing,
SRX19352021,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX19352021.h5ad,skip,cell_type_all_missing,
SRX6726367,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726367.h5ad,skip,cell_type_all_missing,
ERX9138845,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138845.h5ad,skip,cell_type_all_missing,
ERX9138808,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138808.h5ad,skip,cell_type_all_missing,
ERX12558773,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558773.h5ad,skip,cell_type_all_missing,
ERX12558765,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558765.h5ad,skip,cell_type_all_missing,
ERX9138798,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138798.h5ad,skip,cell_type_all_missing,
ERX9138761,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138761.h5ad,skip,cell_type_all_missing,
SRX7347526,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347526.h5ad,skip,cell_type_all_missing,
ERX12558780,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558780.h5ad,skip,cell_type_all_missing,
SRX5329391,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX5329391.h5ad,skip,cell_type_all_missing,
SRX7347533,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347533.h5ad,skip,cell_type_all_missing,
ERX9138903,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138903.h5ad,skip,excessive_cell_dropout,
ERX9138803,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138803.h5ad,skip,cell_type_all_missing,
ERX9138847,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138847.h5ad,skip,cell_type_all_missing,
ERX12558785,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558785.h5ad,skip,excessive_cell_dropout,
ERX9138865,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138865.h5ad,skip,cell_type_all_missing,
ERX9138832,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138832.h5ad,skip,excessive_cell_dropout,
ERX9138778,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138778.h5ad,skip,cell_type_all_missing,
ERX9138840,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138840.h5ad,skip,excessive_cell_dropout,
ERX9138744,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138744.h5ad,skip,cell_type_all_missing,
SRX6726370,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726370.h5ad,skip,cell_type_all_missing,
ERX9138762,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138762.h5ad,skip,cell_type_all_missing,
SRX5329395,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX5329395.h5ad,skip,cell_type_all_missing,
ERX9138817,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138817.h5ad,skip,too_few_cells,
ERX9138842,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138842.h5ad,skip,cell_type_all_missing,
ERX9138752,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138752.h5ad,skip,cell_type_all_missing,
ERX12558808,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558808.h5ad,skip,excessive_cell_dropout,
SRX7347530,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX7347530.h5ad,skip,cell_type_all_missing,
ERX12558763,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558763.h5ad,skip,cell_type_all_missing,
SRX6726373,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726373.h5ad,skip,cell_type_all_missing,
ERX12558792,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558792.h5ad,skip,cell_type_all_missing,
ERX9138816,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138816.h5ad,skip,excessive_cell_dropout,
ERX12558758,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558758.h5ad,skip,cell_type_all_missing,
ERX9138870,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138870.h5ad,skip,cell_type_all_missing,
ERX12558757,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558757.h5ad,skip,cell_type_all_missing,
ERX9138828,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138828.h5ad,skip,excessive_cell_dropout,
ERX12558760,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558760.h5ad,skip,cell_type_all_missing,
ERX9138827,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138827.h5ad,skip,too_few_cells,
SRX6726368,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726368.h5ad,skip,cell_type_all_missing,
SRX5329392,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX5329392.h5ad,skip,cell_type_all_missing,
SRX5329382,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX5329382.h5ad,skip,cell_type_all_missing,
ERX12558800,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558800.h5ad,skip,too_few_cells,
ERX9138876,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138876.h5ad,skip,cell_type_all_missing,
SRX6726377,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/SRX6726377.h5ad,skip,cell_type_all_missing,
ERX9138819,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138819.h5ad,skip,too_few_cells,
ERX12558789,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX12558789.h5ad,skip,cell_type_all_missing,
ERX9138772,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138772.h5ad,skip,cell_type_all_missing,
ERX9138792,arc-institute-virtual-cell-atlas/scbasecount/2026-01-12/h5ad/GeneFull/Homo_sapiens/ERX9138792.h5ad,skip,cell_type_all_missing,
