srx,"CD4-positive, alpha-beta T cell",natural killer cell,B cell,"CD8-positive, alpha-beta T cell",intermediate monocyte,classical monocyte,monocyte,macrophage,,basophil,lung multiciliated epithelial cell,plasma cell,pulmonary alveolar type 2 cell,club cell,respiratory tract goblet cell,pulmonary alveolar type 1 cell,capillary endothelial cell,endothelial cell of lymphatic vessel,basal cell,neutrophil,adventitial cell,endothelial cell of artery,vein endothelial cell,alveolar adventitial fibroblast,mature NK T cell,bronchial smooth muscle cell,pericyte,sebocyte,melanocyte,T cell,smooth muscle cell,endothelial cell,fibroblast,mast cell,erythrocyte,"naive thymus-derived CD4-positive, alpha-beta T cell",hematopoietic precursor cell,non-classical monocyte,platelet
SRX21311407,1.6289529851833355,0.15789843115918728,1.6627193517714218,0.9226665528313185,4.178039168168619,4.178039168168619,,4.178039168168619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX21256826,2.2461704242507494,,0.45916019816797227,3.429209349804759,2.4288719099146925,2.5345998303769153,,1.2152610603803347,,,,0.260087529414606,,,1.3307174645610145,,,,1.1247366775380543,1.6665896649330432,4.996467565980134,,,,,,,,,,,,,,,,,,
SRX20970826,0.05312689948055298,,0.04916475184204016,0.21922239772100993,,,,0.5079998629852879,1.402609013032707,,,1.3731728941155628,,,0.22220319465849683,,,,1.4811091231799538,,1.9615406727302411,,,,0.19660303486480218,,,,,,,,,,,,,,
SRX21460097,1.6648247483447953,3.296258193166222,0.9880144396997158,3.143440077044546,,2.9150063493794733,,2.9824496002669365,,,3.432330799177322,0.8105630680572726,4.9631895406736595,3.6978947624886365,2.808851612123103,5.117902723477859,3.2938965397191855,1.9678844677164242,2.1991359946391404,,5.47521919034617,4.190627727497107,3.597202575611867,3.0610415882501814,3.093252504864719,2.2287963181200428,2.303376125872626,,,,,,,,,,,,
SRX21203377,1.0054506019427105,,0.6695444357543567,,,,,,,,4.40983585686763,0.7723941044821595,1.209193883023758,1.9217969504807988,1.8992799492128933,1.6848749246789563,0.6831442794282722,,1.9559587478567444,,1.0400247946670673,,,0.9522698560324256,,3.109018083500337,2.7730886925285962,,,,,,,,,,,,
SRX21808827,5.3770377653125925,,0.9158756289579739,,,4.223191615615611,,4.215446129646887,,5.330678960123661,,2.3591043245392807,,,,,1.5678141274057509,1.7284459987612923,2.03491371927092,3.9341120643435428,2.0096131854543984,1.255117680822009,0.8363016865982061,,,4.017762936836114,2.7451769493303786,,,,,,,,,,,,
SRX22159982,0.01972342219943542,,0.004228307060787677,,,,,,,,,0.016487572692858925,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX21808831,5.835686978362561,,1.9802906623684333,,1.993327287838024,2.719601237112414,,1.584764255765096,,5.182943123232876,,0.5179442212487994,,,,,,,3.117449019884505,6.085660348426432,3.4952664141494414,0.670562652574913,0.8427336458757702,3.242497389563378,,5.2561999988135035,4.936394935737998,,,,,,,,,,,,
SRX21808832,3.3602889938944673,5.3092876116363055,1.749260582001541,3.346258354256243,,5.324574284951854,,4.943104071316648,,6.747171369216415,,0.8641464122812536,,,,,2.1752183605830937,,2.737675164948599,5.2318143359811256,3.0983211775033235,1.3789379668572062,0.7559361475038067,,,2.038237660517791,1.7694931371267248,,,,,,,,,,,,
SRX21808829,3.080389227273688,,1.4744934330479007,2.9048327126141853,,4.435235251398797,,4.510991565837648,,6.407642668757446,,1.0860723258564025,,,,,1.5779786915711858,5.4567333854394064,2.130271453935126,3.7929328246422376,2.3229843343176007,1.621321468752876,1.6204022879715123,,,3.4502795871518295,2.3755242687541354,,,,,,,,,,,,
SRX22226492,0.683722910820348,3.062631382619576,0.5034329805156185,1.529383160408599,1.6689505151440893,,,1.3473283084578158,,6.1852566551983035,,1.3760592232468052,3.6731369474317406,,4.584482586537089,,2.2275960405349875,6.2132710313679,3.290032370274204,6.418449669748072,4.818498474244006,2.784880196265451,2.977802942673402,,1.916807348527555,,,,,,,,,,,,,,
SRX22226496,1.0806567886880805,2.505576935549543,0.5260542579732915,1.3312775779106993,,,,2.6461183294142114,0.6880452547376129,4.5801443982022905,4.3743047992131405,0.7875597947472132,3.5269605553346155,,4.3743047992131405,,1.758242987577402,,2.5867753587579694,,4.105655219467452,2.2796970841514836,,,1.6044775178293975,,,,,,,,,,,,,,
SRX22226500,1.429139683040603,4.643699398278312,0.4531507264994129,2.0524650087298353,,,,3.3452651381358383,,5.318489010920592,,1.3036037587591272,3.4916379132371897,,,,1.6748546151443338,,,4.520981874819334,3.109182112170365,2.0507442258073283,3.212538484612576,3.677240433122959,,,4.89299102892666,,,,,,,,,,,,
SRX22226494,1.2745468858134275,2.544683980930024,0.6130358321309816,1.4675140963464006,,,,2.0996228100061005,,5.491585466099272,,1.0499169863068187,3.081324279405569,,,,2.4102140656423408,4.11359503184196,2.887556751553635,,4.049285403231487,2.736813005223556,,,1.9864394469224493,,,,,,,,,,,,,,
SRX21808830,,,0.8426934289840613,,,5.014851616596564,,3.9343269066924456,,4.864271428968304,,1.1023000888484105,,,,,2.428379658256245,5.517943031214073,0.8217709312721004,4.650420743897659,1.6872044058812963,1.8540353325403482,1.8547268524231162,,,3.851570927894368,3.6780155107394,,,,,,,,,,,,
SRX21460119,1.925949642198288,3.650193028728469,1.0376929500347911,2.237962086246517,4.802012380283474,4.176447068139526,,2.5841436171362853,3.538838998368595,,3.857113935357009,3.3440383722662848,3.3451467997805246,3.27810646903512,2.517561757246447,4.493985601186882,3.048807572929917,2.6015213489649827,3.8273197588891943,,5.952897104612301,3.826525876129086,3.711058590937108,6.50164352807703,2.6258827521288115,5.387511309666662,5.038809399918853,,,,,,,,,,,,
SRX22130035,,,1.3452996840800608,,,,,1.8543074934172223,,,,,0.4369506817894269,0.1652970673943678,0.38230872217953327,,,,0.27611197440952456,,,,,,,,,,,,,,,,,,,,
SRX22226498,1.2763296403404139,2.9566641707383865,0.6434725820327271,1.5938743309366508,,,,2.473619007163958,,4.733067435260964,4.8988532765431,0.5814412732233241,2.9125669500274687,,4.164930372961068,,2.049492596283997,,2.935858256615649,,2.9975411282405697,2.173905317287879,,3.7528739707258203,2.317300147465466,3.2501657233910812,,,,,,,,,,,,,
SRX22226504,2.0281799540479932,3.4829863466161943,0.9697059166985483,2.3284545398630554,3.58125036293106,3.4379369805132085,,1.514441669086623,,4.884236894164962,4.73537350825048,0.935900074588467,,,4.42516007119874,,1.494151332421205,,2.587302575896386,4.278515833277009,2.3710973995815285,1.919087878164767,,2.5078647020143197,,3.0744935593978484,3.557458863756537,,,,,,,,,,,,
SRX22226502,0.45509414926337965,,0.4417682390967829,0.6656680972956689,,,,3.6685614109963507,,6.030564965995074,,0.29150009618745687,3.9750849130555777,,,,1.5976175023608958,,,,3.4248653925937984,2.091839690506328,3.3078386799484147,3.7023225253408025,,3.2146989504233505,,,,,,,,,,,,,
SRX21897876,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22226505,2.761095076104212,,1.0542463644229692,3.8835099614961544,2.0257021030914,1.137378186001374,,0.6390904548674415,0.5653141662027227,5.400551065951669,4.984838032512919,1.3789015209555833,,,2.761223246057063,,2.431101629329046,,1.0310041194091175,6.154363395325431,1.071226348638429,0.8394100464997949,,4.435727103918019,,2.084916822290295,3.891842128200599,,,,,,,,,,,,
SRX21897873,0.0006740260182922282,,0.010020566746350596,0.027746887757093868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22834774,0.14603730063909662,,0.016059148637376907,,,,,2.6527911840401024,,,,0.036548624901975,,,0.327249244454558,,,,,,,,,,,,,,,,,,,,,,,,
SRX22613096,,,,,,,,,,,,,,,0.3232490426746463,0.058239192163046925,,,0.013021834125913916,,,0.5542183079858793,0.3232490426746463,,,0.2319600842725887,,,,,,,,,,,,,
SRX21808834,4.253901014199138,,0.4432124565239881,,4.666557455443472,4.377317162203874,,4.394155082043109,0.7983787406423627,6.439439709289398,,0.6885566719006129,,,,,1.6710624825551004,2.8376569363765585,0.7902044342752905,5.508923106509371,1.2328427647709603,2.3729705108440444,2.3169916777995967,,,2.7847458680565724,2.088736383276447,,,,,,,,,,,,
SRX22996309,1.2404115080572202,3.0120156074175037,1.078076925657017,1.707504523001553,2.545154635152545,3.021957013783687,,2.150260651102371,,5.905162605969847,4.0464476425485705,,4.332983283396358,,3.751206444561641,4.373913547451241,4.480530876557524,6.472786698130597,,,,,,,2.0913716291805136,,,,,,,,,,,,,,
SRX22613094,,,,,,,,,,,,,0.06454242335099616,,0.02830802426068572,0.1776556760374929,,,0.008933883560742,,,,0.011940683866780594,,,,,,,,,,,,,,,,
SRX22996310,1.2269072218218502,3.1239275744710584,1.0160767767008796,1.6282638072801636,2.7041753265444752,2.7192253007624636,,2.0943174201271337,,6.314791913605734,4.464687344088793,0.9897261179040712,4.299810960897363,,5.992660050000033,4.392794425607007,4.430440102960892,6.655828831440801,,,,4.8286891997353,,,2.2916160258845464,,,,,,,,,,,,,,
SRX22613098,,,0.2389507019944774,,,,,,,,,,,,0.0668327904740293,0.5093233988655619,,,0.04565031344378858,,,0.7721766677793487,0.04435105028259248,,,0.22476812695779885,,,,,,,,,,,,,
SRX22996312,1.0491446089091196,,1.18622234506859,2.69943719854368,1.6244681267433132,1.8764407327512589,,1.4725274319195678,1.5280411848035795,5.018271332519332,4.520658684913199,,,3.8614352808797547,3.517394789674325,,,,2.267923307067833,,4.610386552769808,,6.501439145158873,,,4.806891539543448,5.779221981258946,,,,,,,,,,,,
SRX22613095,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996311,2.3561043089514433,1.8924923293809013,1.0708325691959526,1.6818133356167926,3.1827332678215114,3.208131278447038,,2.687390596169288,,6.452016700971688,3.335323913838361,,4.833640086808128,5.01567215818233,4.369951059381115,5.043961202613754,3.249554309390669,6.5818699552810935,4.2502592874832805,,6.029747343394052,4.713487998593382,,,1.7735464033635615,,,,,,,,,,,,,,
SRX22613099,,,,,,,,,,,,,,,,0.665129115836277,,,0.005224949354581527,,,0.1676914374161003,,,,0.07908981701284455,,,,,,,,,,,,,
SRX22836420,0.8370179932097708,,0.9294318297972508,,,,,1.8647627897869163,,,,,1.7776753343952418,0.9330946710019649,0.18491594876782128,0.6810637350176836,,,0.24193836225393142,,,,0.4831192413208504,,,,,,,,,,,,,,,,
SRX22996314,1.226502080026368,3.554718363329135,0.8869656136872094,1.4524592353720205,2.840881502517583,3.055459674673032,,2.088208056116849,1.4729543054936682,6.355998770977055,4.136807507661429,1.115004194070926,4.283590275449005,,2.004669759649133,4.090980436747049,4.1766108070840025,6.399067492868941,,,,,,,2.51234165255972,,,,,,,,,,,,,,
SRX22996317,1.495766130482535,3.8631692181792006,1.113224132544003,2.371972799336151,3.242757881453755,3.242757881453755,,3.242757881453755,,,,,4.364473789853447,,2.014041380779181,,3.7223811617923217,,,,,,,,3.6561739060062055,,,,,,,,,,,,,,
SRX22478206,0.16014470216372728,,0.025390364593085094,,,,,0.4065102254676084,4.052498782747212,,,2.301475379963153,,,,0.5204435701987372,,,0.0486383945363307,,0.13497259531598474,,1.327271812104503,,0.4658373785557808,,,,,,,,,,,,,,
SRX22996313,0.80330880350995,4.393797401878263,1.2643228782291756,1.5388296813230937,3.352500291091707,3.126362184164554,,1.8385446805137742,,6.011556149768892,5.418152961833338,3.564904546252538,6.639587372381934,6.1682816534563445,6.1682816534563445,,,,,,,,,,3.122654359761218,,,,,,,,,,,,,,
SRX22996320,1.576267536662933,4.036942844798256,1.0454838590283584,3.061931231107348,3.6712121386769803,3.703999541714325,,4.16250911670901,,,,1.0978495955796714,4.423411191880329,,2.1685109194025305,,3.5912907432570997,,,,,,,,3.5559591162501065,,,,,,,,,,,,,,
SRX22996319,1.4658491290517632,3.8053907351770904,1.0690774242969225,3.126177621290295,3.93091580266934,3.5800537241515427,,3.902655706742677,1.3983543089219586,,,1.253249760845794,4.464353817342023,,2.0922814526685647,,4.043738193217491,,,,,,,,3.8053907351770904,,,,,,,,,,,,,,
SRX22613097,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996315,0.8329779994658929,4.359245057342576,1.2814821210516647,1.685640359193445,3.8971379756540254,3.4295754148726085,,1.7987677483003501,,6.039622091329168,5.167924602059399,2.461461550563238,6.652598968219921,5.9895711719219324,6.175277190686734,,,,,,,,,,3.3092654119986666,,,,,,,,,,,,,,
SRX22996318,1.5253955678744657,3.9393642022612054,1.0831015705541607,2.9755210080062326,3.6992401988267414,3.934332947227399,,4.459565025428038,1.07100996519425,,,1.378647207229821,4.35205776107175,,2.061560920938869,,3.8615750390043786,,,,,,,,3.7191303815772705,,,,,,,,,,,,,,
SRX22996316,0.786584734638935,4.095602857423209,1.0624856537510945,1.5183874550519882,3.5054924736012074,3.0949488138659196,,1.7634745962703595,,6.232194024624663,5.26795670905592,2.9924262224461335,6.8870585385759755,6.0022129627118606,6.174860849558712,,,,,,,,,,3.3670707743738086,,,,,,,,,,,,,,
SRX22996323,0.695077409122596,1.9136610839929802,1.4574114098503794,1.7039408014068775,3.1810129582811757,3.3227271446690017,,3.7188870819185507,,5.204338244895903,6.596655667674663,,5.55226154831621,,6.437199144093228,,5.602219489404946,,,,,,,,1.9136610839929802,,,,,,,,,,,,,,
SRX22996322,1.0619821945917116,,0.991459604994241,3.109997975012327,1.561150395416679,1.4743564680779406,,1.3032617523697303,,5.114571981148341,4.183846235041319,,,4.132862907220768,3.399779401900723,,,,2.028300448169654,,4.457077750319361,5.051267749916964,5.434032441941333,,,4.472494519169658,5.18633255178383,,,,,,,,,,,,
SRX22996329,0.8806781505648429,,1.1066422659281032,1.5605132621381068,,4.30739519302066,,3.3676119670452116,1.1895794172197207,6.49670249599107,,1.651762959472106,3.1719225520113463,4.290998111135264,3.6678942707836697,,3.325714759294758,,2.4529069269825867,,5.298789713266797,4.7500977503869874,4.582630212687039,,,,5.56236897420884,,,,,,,,,,,,
SRX22996330,0.6689682987748385,,0.8813736979392913,1.883362157132706,3.0987665904219024,2.494798885903942,,3.0987665904219024,,,,1.8235078062587922,,,,,,,1.840281963527546,,,,,,,,,,,,,,,,,,,,
SRX22996325,0.9486817954756711,,1.054343806370241,2.224153897489696,4.5254624102814605,4.155945412780494,,3.482963382499956,0.9012153538288837,5.907522910735916,,1.9872839473302744,3.2888159059200643,3.765931050992976,3.782797174243229,,3.113431387944155,,2.3174794052642103,,4.698371778227404,4.068537682911707,4.460177797155989,,,4.862529482532172,5.252351745403006,,,,,,,,,,,,
SRX22996333,0.6080943473766297,,0.8244288955594147,2.0139689083071497,3.2738029515193707,3.2738029515193707,,3.2738029515193707,,,,,,,,,,,1.99453490726578,,,,,,,,,,,,,,,,,,,,
SRX22996327,0.9086339156384788,,1.050579226042387,1.8037523404458955,3.23363301580271,3.7196120274159377,,3.221440376955515,1.140974958788643,,,1.5725903856489136,3.260302226404612,3.8197487755257162,3.582613397003758,,2.8834056133449812,,2.51346117264986,,5.179574085813225,4.543801067760329,4.168397136086045,,,5.26132133018321,5.26132133018321,,,,,,,,,,,,
SRX22996339,2.938636059709558,,2.356921516917294,,,,,3.7904983893077144,,,6.506472885602451,1.8364209635911237,1.6442413386285917,,4.724317961945253,4.020559662084992,1.5282183005306933,5.442680484346669,1.9813097234284611,,2.6855142675148707,3.723010331262734,4.356565943300793,3.148160190929824,,3.324000333794889,3.69771770711774,,,,,,,,,,,,
SRX22996334,0.3399973117706713,,0.8839933068963265,0.33890399915285147,4.09686153925259,3.9227319292442533,,4.050518320456351,,7.0152477736989365,,1.8287942196020177,,,,,,,2.208318551415315,,,,,,,,,,,,,,,,,,,,
SRX22996335,0.3779424698458361,,1.0135941165622135,1.0814449390898067,3.9065516605035846,4.1243919422276845,,4.015641205853745,0.4416580883496494,7.013507836108227,,2.698313716325683,,,,,,,2.1154393827474083,,,,,,,,,,,,,,,,,,,,
SRX22996340,2.8760822944667277,,1.7283841996350666,,,,,,,,,1.5965797718263173,1.654386671217835,,4.42788737776725,4.2394238285679275,1.419106916191031,5.979360233940964,,,2.4893975304834193,2.661482763912341,3.379470454300984,2.856758790509025,,2.764500440870487,4.287712061754231,,,,,,,,,,,,
SRX22996338,0.6397045883213847,2.2411672529577107,1.339200492445698,1.6424643396236216,2.86551660520541,3.250940729640471,,3.5280602471534026,,5.30003548903852,5.893715206860786,,5.72087860999857,,6.974635202244353,,5.1220037952877355,,,,,,,,1.6474410211329789,,,,,,,,,,,,,,
SRX22996341,3.1562891253885548,,2.088512261646515,,,,,5.274329363544074,,,6.423035080103049,1.5920464500341365,1.2518140664960533,1.7903194479335243,1.7903194479335243,1.7445615678260777,1.446169924073359,5.530680754041251,,,2.8355025617670737,3.2306343462297344,3.6870831616787902,3.3747307455923012,,3.9684145800452577,4.822816293988027,,,,,,,,,,,,
SRX22996331,0.6146294533519793,,0.944914673757446,1.937999078435408,3.083100963281289,3.7847872494206283,,3.2988773731578553,,,,,,,,,,,3.3724230095779806,,,,,,,,,,,,,,,,,,,,
SRX22996336,0.38190396872412374,,1.0543974975716885,1.1060752854107883,4.691875881982212,4.982503293960043,,4.4878047018268035,,6.829722735086058,,2.316216117293794,,,,,,,2.4049461384848567,,,,,,,,,,,,,,,,,,,,
SRX22996328,1.2977229755892472,,0.7227832182077413,2.9587666258485896,3.2500665037458147,3.597806188080953,,2.792089324429647,,6.845109844053022,5.932087070598304,1.810291975605985,4.679009233154397,,4.9353076530246005,,,,,,,,6.731567319119081,,,,,,,,,,,,,,,,
SRX22996337,0.7755441298086964,4.15320171587723,1.0054045108290866,1.549014517021769,3.506929331349506,2.876391359971831,,1.806071139812456,1.3721062680655765,6.2920881843038305,5.414556663081122,1.933895171585995,6.756756451307274,6.567722626917258,6.567722626917258,,,,,,,,,,3.3707541203290328,,,,,,,,,,,,,,
SRX22996348,2.3064130711763733,,0.9248354795997225,4.7027989910150145,,,,2.9866845953533363,,5.107640723187969,4.639989930413517,1.355906245753363,2.043813175559338,2.1216890473089336,1.8107099602141403,,1.4345365286934795,6.502500340529184,,,6.212993723334198,2.8326609845693724,3.0770260093894217,,,,6.198399858681452,,,,,,,,,,,,
SRX22996347,1.9956312551990092,,1.0015013939000814,4.230081811873129,,,,2.897767863260963,,4.7735250431560186,4.324357226449693,1.3174539650156813,1.9920553955103735,2.2487134818730588,1.7820713674633972,,0.9301185718334793,,,,5.901849140131558,3.2946908932962056,3.1524131778399163,,,,6.1068204047600885,,,,,,,,,,,,
SRX22996343,1.363732754588976,,0.698325861236311,2.99824996256234,2.597131530900634,2.892409491150297,,2.6625094004956,,6.337574458184329,6.247165624709313,1.6818256817642585,4.337574458184328,,4.783188917015518,,,,,,,,6.751611613755376,,,,,,,,,,,,,,,,
SRX22996345,0.7812581055057564,,1.1933240270124146,2.6716539445181238,2.56604852935707,2.56604852935707,,2.535057993131135,,,,2.0510233401441367,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996350,0.9540586927325281,1.425012534482776,0.977882614057709,1.036127663175347,2.6823272680766426,2.667482873435697,,4.046811671297965,,5.460899014974235,6.620097609823489,,5.4184637486538385,,,,,,,,,,,,1.345582188552543,,,,,,,,,,,,,,
SRX22996346,1.9688504313704775,,0.7147327610693123,4.356913091636375,,,,2.9012220425513564,,4.928626817873482,4.751104445009363,1.591941836161947,1.441784099110467,1.7847750381938292,1.1112287605687678,,1.004936167541695,,,,6.132533551645388,2.7334122463160813,2.9909413872588333,,,,5.690791389516322,,,,,,,,,,,,
SRX22996349,2.0627882638575676,,0.8902658467674743,3.9139328969651257,,,,2.8556994003091174,,4.691252267839002,4.467746062361763,1.1093444522924827,2.042222377569046,2.129775683015169,1.880554225150726,,1.2800549114962017,,,,6.142451790517083,3.0083739917259313,3.091147773835735,,,,,,,,,,,,,,,,
SRX22996344,0.7736797342889137,,1.2126083479286367,2.625260617696619,2.56685489877262,2.5680129214831506,,2.66495770362504,,,,,,,6.594120046027225,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996342,0.7464831210729531,,1.3162397516784212,2.5267413683994544,2.606013698361954,2.606013698361954,,2.5748013255279902,,,,1.714908864163842,,,,,,,1.48007657567502,,,,,,,,,,,,,,,,,,,,
SRX22996358,2.44469370813338,,1.1181064019966258,,,,,3.598120310148918,,3.178444895146033,2.9490914895137026,1.0432632810333264,3.611771640605493,1.0271963334700147,1.1175970273825229,,0.937172977439025,6.474687241623315,1.663599908855605,,2.8203318447369687,3.231348274993428,3.680328815915623,,,3.116318776386013,3.9159225837943326,,,,,,,,,,,,
SRX22996354,0.9364956264435529,1.308525390284874,0.9084117859152236,0.9926068567053745,2.8801241595549967,2.7855611632545845,,4.282834659205288,,5.237832012852467,6.743391863325639,,5.380821783940931,,,,,,,,,,,,1.2537008497134163,,,,,,,,,,,,,,
SRX22996359,2.4729852115388957,,1.2094127622455175,,,,,4.689034619227565,,3.179788107931951,5.80002989894233,1.0562338800965387,3.832805310775324,0.9740125478208869,1.0225665487160394,,,,1.5865081487253796,,2.895550066832826,3.30831843249597,3.660652689698288,,,3.0876325096882886,3.6752652489086346,,,,,,,,,,,,
SRX22996356,0.7999212548819853,,1.091980707547928,1.8840048312027324,2.5852742667562953,2.754158612302254,,3.1237181712766717,,4.971722045672935,,1.1793461828530984,,3.061783200585361,3.0834704033253906,,,,2.47420577369141,,6.60219920564646,,6.231670100661024,,,,,,,,,,,,,,,,
SRX22996351,0.8792678113175176,1.296045460584188,0.6966152608191962,0.9863802633935125,2.7774439424309447,2.772812539293982,,4.047084526017654,,5.358805372369069,7.160231605238469,,5.700799986601171,,,,,,,,,,,,1.225459248620019,,,,,,,,,,,,,,
SRX22996355,0.7841044584152769,,1.1789363109062785,2.315825719971712,2.5407658876184116,2.857551624389421,,2.9623069946149156,,4.702341394769256,,2.3403974856179177,,3.345951125657349,3.0906947076540625,,,,1.7661157139434875,,7.702572305433905,,,,,,,,,,,,,,,,,,
SRX22996353,1.2625279292932925,,0.7119606438945545,3.2435838510217314,,3.319181280650457,,2.7715691688683104,,6.835571960305903,5.973075484055838,1.807003652461356,4.481089632867692,,5.4203511090813254,,,,3.40674079896535,,,,7.021985084536785,,,,,,,,,,,,,,,,
SRX22996352,0.9112892925695593,1.5099860448144382,0.7973453299009601,1.15185060368598,3.042272042354282,3.0480390712373295,,4.37032530666021,,5.582308047275179,4.178659799471971,1.979403654363288,5.025914698750793,,,,,,,,,,,,1.2974254834561525,,,,,,,,,,,,,,
SRX22996371,0.8514020661813417,2.7729764321478507,0.6787872315187097,1.2784348951651023,2.03077372623267,2.080664888316054,,3.82200496470066,,5.967981003839285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996360,2.9671499779232478,,1.1262005232221595,,,,,3.142194238294806,,3.3432555987396286,5.501568391199601,1.2001493228606703,3.2872712182269175,1.0763513919427672,1.0691245502724465,,1.24705909079075,,1.7026332157995456,,2.711098458208049,3.345914983411817,3.5739739565690964,,,3.0632652050408677,3.9432760509870586,,,,,,,,,,,,
SRX22996365,1.7783269636407253,,1.6150477747761651,2.9732797835075386,,5.707030387624433,,5.707030387624433,1.5019794543154412,,3.5059918062656474,1.8929973574986652,2.7612207955948063,2.428173639839133,3.127483849200012,,3.0838583640498993,6.596847469874009,4.276906303889776,,3.998581899974018,3.4368284921231194,3.2239321006403587,,,4.845103664270082,4.190851040874143,,,,,,,,,,,,
SRX22996363,0.9018729857520917,2.806316264675888,0.4951682970349259,1.5247300705264306,2.125864151281444,2.1156580668711635,,4.3840911291562605,,6.26601571575311,,,,,,,,,,,,,,,1.8057306972582208,,,,,,,,,,,,,,
SRX22996373,2.3035464513587547,,0.7824389224496379,3.862264329271395,,,,2.878994533072223,,4.9249729545919765,4.8306455720438235,1.3865713584989197,2.1409329521707234,2.4015509765616034,1.8727792964502656,,1.4195221347644844,,,,5.384688858953769,3.2096138166151453,3.2096138166151453,,,,6.113012542590524,,,,,,,,,,,,
SRX22996364,1.2601361848640162,,0.8850556274083985,2.8430403541548084,,3.317581653252578,,2.734360464809689,,6.315904307259593,6.163901213814543,1.9086834612495467,4.600301604708895,,5.3814926488871695,,,,,,,,6.777920172807258,,,,,,,,,,,,,,,,
SRX22996368,0.745761562476917,,1.09310468858869,0.812958916946414,5.068696864083927,5.068696864083927,,5.068696864083927,,,,2.931043620312994,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996366,2.2780617022191696,1.8080049310980608,0.9598083938454874,1.395000401404325,3.2361046044918473,3.2081168444067063,,2.6139246894022574,,6.308528053482059,3.356163658954708,2.0559644116653115,4.806488698650681,4.233397610372128,3.7210692399368845,4.878245521130243,3.603787934021828,7.177744505901613,4.874531713889507,,6.177744505901612,4.8750900752850335,,,1.7492533827449055,,,,,,,,,,,,,,
SRX22996367,0.7710948567424645,,1.0862344652126217,0.7487903352074492,5.023558289480971,5.023558289480971,,4.92006098316952,,7.658644269627963,,,,,7.533113387544105,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996369,0.7455542019393178,,1.1027349610500266,0.7840337953381407,5.11910074236463,5.11910074236463,,5.11910074236463,,7.868450060986668,,3.785092879451947,,,8.404502961226878,,,,,,,,,,,,,,,,,,,,,,,,
SRX22996361,2.2941947248470065,,1.1343567307637625,,,,,3.0955017095804176,,3.258886435370132,6.703104960060922,0.8747610633330754,3.544256777930892,0.9667786621972562,0.8182258766793664,,0.8910969767557474,,1.1863725894329349,,2.8073408724124405,,3.8002844764841197,,,3.204942099018631,4.215919319019924,,,,,,,,,,,,
SRX22996378,2.280142450939985,1.78471956350839,1.1047631131273197,1.489613509179998,3.258077075923722,3.3791194223353727,,2.628820389456664,2.2494297842785533,6.94251450533924,3.3850652804109114,,4.7075584957788355,4.902986141152603,4.288566828838912,4.99808469074574,3.3388915374450243,7.112439506781552,5.217112119424237,,6.173840051445697,4.76863639879255,,,1.7310015367697371,,,,,,,,,,,,,,
SRX22996374,0.6469846236602693,4.121936368142905,1.0312806453098295,1.7992217196616858,2.6262016334835145,3.2614394143267864,,2.552500019251051,0.867173008584672,4.244221729652006,,1.573187841887397,,,,,,,,,,,,,3.0075726177158817,,,,,,,,,,,,,,
SRX22996379,3.4422555393322436,,1.6889476390409417,4.226063192091822,,,,4.355595034979909,,,5.736824699098865,2.270571831176005,2.660605737018249,3.298032846520605,2.773019309297874,,3.3483203666559413,5.4679951149151895,2.5481804800401346,,0.8932189923592178,3.929469777041261,3.658123277873706,,,1.2767086320707326,1.7242022957508343,,,,,,,,,,,,
SRX22996377,0.6405528683831734,,1.014620710114995,1.5817626991269669,2.5108868155341524,3.056048613132505,,2.710620247136148,0.7739268726830902,4.196502978357664,,1.3519934568620398,,,,,2.173843982218035,,,,,,,,,,,,,,,,,,,,,,
SRX22996380,3.4660269794015783,,1.8372612849516778,4.650810899195683,,4.408266056012663,,4.239796052731663,,,5.899357735750821,1.6852765328034207,2.591484220116547,,2.2608423725008606,,3.3438537227931873,5.351985328743543,2.9652895772072743,,0.9397059792586105,3.9705562221075184,3.9705562221075184,,,1.4005681080663435,1.9543910831803613,,,,,,,,,,,,
SRX22996383,0.6116204733290571,3.532495080827021,1.222218074981719,2.3057890358095814,2.505962782939974,2.678827566543111,,2.734986529803529,0.8086532522830169,4.583344222322774,,2.254181541569579,,,,,,,,,,,,,2.7108716070602563,,,,,,,,,,,,,,
SRX22996381,3.562006636658569,,1.852187426102001,4.112643393244161,,,,4.03065469105712,,,5.43270249425951,,2.596262629180826,3.294013782489353,3.0612932083920934,,3.562175267198877,5.787367375558871,3.0223539239758233,,0.9349878244985323,4.098323528056623,3.6854479326122846,3.6350933443038675,,1.3494149269260114,1.9585101070938182,,,,,,,,,,,,
