srx,"CD4-positive, alpha-beta T cell",natural killer cell,B cell,lung multiciliated epithelial cell,"CD8-positive, alpha-beta T cell",plasma cell,intermediate monocyte,pulmonary alveolar type 2 cell,club cell,pulmonary alveolar type 1 cell,capillary endothelial cell,respiratory tract goblet cell,endothelial cell of lymphatic vessel,classical monocyte,basophil,macrophage,basal cell,,endothelial cell of artery,bronchial smooth muscle cell,monocyte,vein endothelial cell,mature NK T cell,adventitial cell,pericyte,neutrophil,alveolar adventitial fibroblast,endothelial cell,smooth muscle cell,fibroblast,erythrocyte,mast cell,sebocyte,T cell,melanocyte,"naive thymus-derived CD4-positive, alpha-beta T cell",hematopoietic precursor cell,non-classical monocyte,platelet
SRX17412786,2.699798687238285,3.173492718972135,0.6854552306708483,,,0.36155964974189203,2.1241863141925776,5.1535381125964905,,,3.434768955689062,,5.235067998093089,2.1676287458373715,,0.6584519872356569,,,,,,3.790968033211782,,,,,,,,,,,,,,,,,
SRX17412807,1.7612394905971493,3.691573691352192,0.19075901443787233,5.515969709942561,3.580589161666487,0.27905671820092814,3.417480128923408,,,5.4949443660808255,2.501714448276906,5.141549567887864,,3.613907197761868,,0.2650012457231136,,0.2679372132772504,,,,,,,,,,,,,,,,,,,,,
SRX23802728,1.4642057178836863,2.503197729462172,0.3550036655278347,3.8439630674193017,2.327522920831706,0.9811416664714169,2.2676913429976566,2.7630161018874575,,3.372885263330686,1.8155099291966452,4.163043437952094,5.122536757936481,2.91790226455786,5.88081942524586,1.4002657844156474,3.302052881850897,0.6255718129391726,2.6219659458692464,5.1316694824323115,2.0801141631022775,3.0386435225170874,2.1424232865653905,4.386659123964079,3.4961584070552196,3.7540210646597467,4.860142330271971,,,,,,,,,,,,
SRX17412812,1.5310702088585895,3.5180659683021607,1.107449745637427,4.842739439928341,1.9372636859693544,0.9023290539108944,2.6060759365717256,,,,,,,2.0558905980275446,,1.1049969149589733,,,,,,,3.1167852655395074,,,,,,,,,,,,,,,,
SRX17412802,,,0.09502825156231086,,,,0.9537012720025086,,,,,,,0.20404579033397244,,0.002495448099061892,,,,,,,,,,,,,,,,,,,,,,,
SRX17412817,2.4176224782896436,4.292296347426299,0.6783910787628787,6.072170533061796,3.9030028206414134,1.1386406635640383,1.5965523052699937,,,6.302043265820928,3.892013080850377,,6.340659368987697,1.8963042463471613,3.960384337701401,1.5749701552215347,4.867425656918238,,,,,5.357147491776266,,5.659161548037665,6.481665875234681,,,,,,,,,,,,,,
SRX17412820,0.7477016590663799,3.394647681809395,1.3138956067137708,,1.4345854587439328,2.0660488243510247,2.5669950243103763,5.303780748177103,,4.806406192874891,3.832800554842517,,7.008324864650932,2.760313701187451,,3.0415770584506214,,,,,,,2.3702125949997956,5.208623515136763,,,5.208623515136763,,,,,,,,,,,,
SRX17412823,2.9771530791621776,,1.3216029647492802,4.54849880151443,,0.4294252821187761,1.7841918434966912,,,,,5.718087583960517,,1.8618980942702827,,0.3845568009413338,,,,,,,,,,,,,,,,,,,,,,,
SRX17412828,3.1886303999202417,,1.4444294409516754,4.469926095020997,4.65977414025737,1.08438000124065,2.0030836450751424,,,5.27665617639743,3.8010087271871718,4.667031316737199,7.236014191900085,2.6678785837284233,,0.5387647932244345,4.650704172442788,1.007892021035112,4.988086678456499,,,4.988086678456499,,6.139152652647495,,,,,,,,,,,,,,,
SRX17412851,3.59786990389043,,1.2865185588011185,5.315592056305513,,0.7116608944090365,3.1009345149315646,,4.2967126010891095,,3.703208238961413,4.139791478268118,5.480290646718305,3.3267690893928434,5.962813398045825,1.1496008156802768,2.813578836752401,,3.0763529035716384,4.368290783111579,,3.9591163351475736,,3.1276887600139736,3.845502585050741,,3.742082532799941,,,,,,,,,,,,
SRX17412843,2.3734375344343954,2.87872237846191,1.2448564089051761,5.17497338616618,2.7937875212235728,0.5578045914587965,2.7544902146794805,,,4.481225460492201,3.9069199444378837,4.237294557751361,6.694820933591491,2.841734015571181,,0.9701247774876631,3.958046106421751,,3.5893245054858425,3.8856156104779394,,4.014149894130467,,3.35662416482519,3.8580271635564407,,3.883087571023312,,,,,,,,,,,,
SRX17412792,4.2619455465974125,,0.32146339147230346,6.10852445677817,,0.15320460096555047,0.41943241634038464,,,,,,6.339850002884625,0.41943241634038464,,0.10049712003611344,,,,,,,,,,,,,,,,,,,,,,,
SRX17412835,2.293232341775985,4.355196774798715,1.6179269984372886,3.7742170200138374,3.1825208121099418,1.1174974336120909,2.173438154252144,,4.8130537890019385,,,4.175543102835248,6.902727987324441,2.6361311725118823,7.048256309401811,0.8264909038781955,4.57592268616447,,,,,7.212643127302694,4.172375971283509,6.325220052818216,,,,,,,,,,,,,,,
SRX17412849,2.073907173296489,2.8281840020719513,1.8710421481386665,4.060378261477796,2.146575853513503,2.156870581333784,4.026771159313591,,,,,,,,,1.5735185492369073,,,2.8428767383037545,5.16749417518755,,3.0021757700007314,,4.473139172670009,,,,,,,,,,,,,,,
SRX17412841,2.5178704023115857,,1.9210588356957052,3.1506355863425046,2.9750449778004975,1.5034089661903873,2.2291014689964337,4.51280882867569,5.047859731200889,,,4.00333135927517,,2.5580347629259372,,0.687946165661403,4.541846571686629,,,,,5.213892196421743,,5.57198012018773,,,,,,,,,,,,,,,
SRX17412825,2.7922759908917882,,1.4737391586270432,5.384399208385388,4.7345272317299205,1.0652177758615373,1.7321340439038746,,,,3.6181846152692,5.135345543809703,7.126902986093024,2.20677388073802,,0.7993075792135096,4.541968513038793,,4.140842177050898,5.3520800640694155,,4.140842177050898,,3.746747553535486,5.5054146093467535,,,,,,,,,,,,,,
SRX27291563,0.07717549976228583,,0.06431468527364996,0.7192512467835686,,0.03230521207262909,0.20634949238082076,0.3081400669688023,,2.124678178885154,0.2314229220413929,,,0.0803213875617754,,0.01826528225578397,,0.10566596929266704,,,0.20015377784475277,0.6082392136254898,0.05602826880936017,,0.16808970377088836,,1.6397397375074458,,,,,,,,,,,0.15652379923646734,
SRX17412816,2.263106717539536,4.362047682109558,1.3906846088839628,5.328411301482171,3.1087785187098103,1.4045267111081756,3.2670671912317855,4.086692634936065,,,3.644399776725518,4.668713386030379,6.5912937744870685,2.9361252396343147,4.770263915532388,0.7526076903294804,3.8273822839878586,,,,,6.382707152675651,4.362047682109558,4.824395770283178,,,4.974622414038573,,,,,,,,,,,,
SRX17412808,1.0254343258298284,1.8835375370040484,0.7052710460085894,5.688724382633308,1.719667036054199,0.6771322455012265,1.7083637753964631,7.634490771551046,,,2.4007877384566716,6.415603563105509,7.677559493442931,2.13054779808932,7.167364761123749,1.7335906411616653,4.373077249778319,,2.584962500721156,,,,1.8147302353779369,6.766139624464049,,,,,,,,,,,,,,,
SRX17412847,2.499265067567862,4.98048298602237,1.5263414570904086,4.146035117693451,3.5853983072916797,0.9020545309679702,2.225147336467095,,,,5.357302258670061,5.4644193333403495,6.593702350285316,1.9523334560312382,,0.7754415529919648,5.310257188332616,,,5.635683605583048,,5.593702350285316,,5.098098571887127,5.743212195596433,,4.916076779660146,,,,,,,,,,,,
SRX17412845,3.342341522136425,,1.4394900924247926,4.324518478758856,3.667115859666245,0.3188761411838405,2.5183192739753406,,,,2.5788935170513527,5.271036419183323,6.5427555212903235,3.0040759433629582,,0.45989197376313734,4.065027903051047,,4.677685101376433,5.342705604495497,,4.677685101376433,,4.178857135864677,5.58967922825521,,4.215684123127002,,,,,,,,,,,,
SRX17412839,2.988674909708392,4.779259720372377,1.7908143092577447,4.215096985273501,3.5687451854289214,0.49127212104402346,2.233561487105653,,,,5.613695107373212,5.716114874797372,,2.667386268476935,,0.5777187379601295,4.538763697749608,,,4.104329051213804,,6.237249364835767,,4.101242555667269,,,4.6654368496822975,,,,,,,,,,,,
SRX23724111,2.2252415735558126,3.456899052458491,1.2365555211540105,5.924387126267461,3.0543185146595095,3.5521060754913063,4.014978940932313,4.603042652930053,6.005263295306397,5.036629681895093,2.4119992221338213,5.416739550609031,6.785217991103576,3.9310301168507507,5.306033973401356,1.6188244462031742,,,2.763515081468979,4.956855719792295,,2.864567473522458,,5.577334344811271,4.753972746933055,4.604372070474276,4.408049624247872,,,,,,,,,,,,
SRX23724085,2.416731139736954,,1.5088585469800213,,2.972607622688941,2.2674593215101257,2.176315463649689,4.06493382460801,,3.5786397226546103,2.7935832726188203,,4.305656278375375,2.2589714182269094,5.059549310533104,0.8723572568959478,2.3022313065823403,,3.3064995518150693,4.782015335004195,,3.9573711798343827,,3.5426275616024365,,4.782015335004195,4.98243410435813,,,,,,,,,,,,
SRX17412836,3.3167531793289022,5.19332185941603,1.278289988221605,4.163994329017176,4.887835564875299,3.0490050656496224,2.1099782802463443,,,,4.62111209138907,6.42337428771861,5.320034794037044,2.5574749334140465,6.598355250738348,0.4972531637367128,4.559173858387036,1.1951991461656302,4.526995930038765,4.697710453447732,,5.435655069347252,,4.063341403133767,4.540712073413843,,4.129756730638563,,,,,,,,,,,,
SRX23724104,1.252508512665265,4.544607915454014,1.2543024582362754,2.9397114960355286,2.3660382274842275,1.8390482837377584,2.566493688290358,3.224858265698701,,3.5299047824506404,2.6135055599919768,3.2381765293684666,7.195850633883957,2.4137320530583923,5.553482199465803,1.6829940935619483,1.83170569437802,2.437428259042346,3.156503710103833,,,4.186627561534166,,5.278031723605826,,,,,,,,,,,,,,,
ERX4409915,,,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
SRX23724105,1.0555771130327982,4.475135201682082,0.9341288541740083,3.413038881186942,2.453602698006757,1.2728928169933709,2.5537033312770228,5.5328795316999555,,3.493440660070501,3.229167706769428,3.730566314605149,4.109527368894035,2.9139136686185148,5.1686465838341675,1.7666035075966464,2.2918703245857226,,3.282120773961286,,,4.714356545062418,,5.461647239354426,,,,,,,,,,,,,,,
SRX10327368,,,0.9526799057757669,2.2600693719826808,,0.8673962201731293,,,,,,0.744333095799253,,,,,0.7112226650294577,0.12738851605504362,,,,,,,,,,,,,,,,,,,,,
SRX23724106,1.3248232217657565,4.160515415423553,1.0345019714900763,3.8868722924417467,2.4758533368560505,2.1766052469492245,,4.786770274704244,5.2529512499625985,2.7471070832407123,2.724295705110802,3.7558673356033343,6.2930651922868845,2.4303405497525135,5.615627147658973,1.7638961366976151,1.4792849006570488,2.7148463583009006,2.3532014516182618,,,3.9618734589017084,,3.9669533587925403,,,4.977131438430616,,,,,,,,,,,,
SRX8008855,0.7723752069962553,,0.12227394317148502,,,0.6115366001845708,0.9883610889698955,,,,,,,1.2376705053925863,,1.1979188424530502,,0.13469752699398224,,,,,,,,,,,,,,,,,,,,,
SRX17412833,,,0.23456517694908488,1.6029964235514178,,,,,,,,,,,,0.5760293759511483,,,,,,,,,,,,,,,,,,,,,,,
SRX17412813,1.9029300052758793,3.2778448676841667,0.8268850798094228,6.894817763307944,2.8298056150972624,0.792174300163061,1.8700900460909735,5.328470940754134,,,5.519410906453652,,,1.9146484037891762,,1.231852750424918,3.7258366506506557,,,,,,,4.273329386561674,,,4.273329386561674,,,,,,,,,,,,
SRX17412848,2.152085227023528,3.145735535875242,1.0929079153191723,4.408074636279099,2.1100536737484914,0.5120155600889204,2.1292400887394334,,,,,6.653958593312688,,2.03888367694857,,0.6275426618045271,,,,,,,2.82066180155404,6.679377177594208,,,,,,,,,,,,,,,
SRX17412850,4.0054577174743065,,1.914502552447871,6.975476205734256,,1.3606709418746157,,,,,4.009722626359277,,7.001502025165232,3.969620242788559,,0.2832400615282404,5.607750647270319,,4.5159648738132,,,4.679573930277869,,3.7715896543794805,,,,,,,,,,,,,,,
SRX17412806,3.37124939515974,,2.192101767010349,6.265849421440848,4.5592048276223185,1.528844135508945,2.4804177601855626,,,,6.631527723997902,,5.521688325870438,2.4831634593522818,,0.25351509378419224,,,,,,,,5.863166480385672,,,,,,,,,,,,,,,
SRX17412809,2.2935573434245167,3.9626331475355157,1.3748092319837801,6.386440856442091,2.3539392133117736,0.47033423097880844,3.2854077571385245,,,,,,7.043553142919083,3.279003727949439,,0.4919974651846344,,,,,,,3.9626331475355157,,,,,,,,,,,,,,,,
SRX17412821,1.3889072042082709,3.781271987006214,1.4227827449456467,5.12929877155316,3.1687118738147495,1.1728705835601407,2.352716993106862,,,,5.353577684034282,,7.336217256213032,2.606598139754639,,1.2365660046519027,,,,,,,,5.8622860678806195,,,5.8622860678806195,,,,,,,,,,,,
SRX17412827,2.7976401876278394,4.835876343198114,1.3756376196455198,3.9891308497645417,3.434066852018248,0.44956349906430765,1.9683459120328544,6.614821113207367,3.941549226448166,,,3.8716205630010894,6.61510766434133,2.3712065102835482,6.557774489275379,0.6698774589572508,3.8322179872787245,,,,,6.61510766434133,4.835876343198114,7.365129411332982,,,,,,,,,,,,,,,
SRX17412815,2.7973312115350026,4.068564286483071,2.109321544040755,,4.068564286483071,,1.8752075110785744,,,5.934546938511383,5.7989457332415935,,,2.237062250183943,,0.5746358138119342,,,,,,,,,,,,,,,,,,,,,,,
SRX17412840,4.134127290855859,,1.473126614294909,4.5371998038219825,4.949439645870523,1.3340503282589429,2.6927222322343427,,,,,5.455625033207562,4.891724148014236,2.700783541382266,,0.23477739654849394,,,,,,,,4.891724148014236,,,,,,,,,,,,,,,
SRX17412834,2.9103663580332153,4.125197456264695,1.272521207439404,3.521343985240781,3.781365434288361,0.35604043716606903,2.0593334029706667,,5.140045220672008,,,4.291467859032759,,2.4722261929580194,,0.5741047254613038,5.140045220672008,,,,,,4.125197456264695,,,,,,,,,,,,,,,,
SRX17412818,2.0663657130901054,,1.452495508649107,,,0.838803600450067,2.384053934459658,,,,,,,2.694547204415658,4.512259306991512,0.7396948155403227,,,,,,,,5.3058084295240855,,,,,,,,,,,,,,,
SRX23724091,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,0.0,
SRX17412837,3.4500403183205286,3.9078019633210053,0.8574300767855103,5.605532478306802,3.9078019633210053,0.5153498781590801,1.1834608544300524,,,,4.375255428231515,,,1.394612839779034,,0.5622791086450633,,,,5.943148823306367,,4.970689669276395,3.711674793418711,3.4799303429455657,,,,,,,,,,,,,,,
SRX17412846,3.533574364701649,4.944739856761327,2.2685702958979728,5.1067588377814594,3.4762008894724037,3.384906400706542,3.0342630315049086,,,,,,6.604664415163705,3.4156305907736875,,0.3571910230450116,,,,,,,,5.4411656828808255,,,,,,,,,,,,,,,
SRX17412853,1.9497572444816471,3.3783589002202277,1.393695580622228,4.601833352507941,3.0490976908141865,1.3936762774132792,2.5797463913788694,5.415496287168861,5.1911454881201875,,3.5516254054750993,5.098341064235393,,3.2123246943389105,7.189184616884303,0.6589748280041565,4.781539277396232,,4.992732852902447,,,5.410594960747608,3.0807281762429164,5.410594960747608,,,,,,,,,,,,,,,
SRX12509396,,,,,,,,,,,0.5983399723213919,,,,,0.612309303777163,,,0.3373905994419219,,,,,,0.49362012754375884,,,0.039962084874952744,0.11932598942851953,,,,,,,,,,
SRX19704117,1.620678277715514,4.340880026416188,0.6740286332690021,1.6385663285192125,2.449973082872873,0.5759124072835228,3.1574014025668244,1.6823144356550328,1.4369748008666725,1.6823144356550328,2.8066366470122865,1.7612641808106433,,3.8882383348973053,,3.1174246828940575,2.049154991507093,0.698548482344297,2.5402818985774553,,,,3.9106975706828138,3.805006794922109,,,,,,,,,,,,,,,
SRX26517110,0.002171701444643536,,0.0003789630424975471,,,0.001146951075838663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX17412829,1.9465322488055705,5.157239741811197,1.4144707252614195,4.641623848809444,4.211008322418606,0.60096290265705,2.46039259966845,,5.121334983083496,,,4.500963202805996,6.028221043947765,2.00586843864817,6.938599455335857,0.7241495220807146,4.594136277760234,,,,,6.314108590428064,,6.16600995143893,,,,,,,,,,,,,,,
SRX19704118,2.9325850102094937,,1.167095318530275,1.5631926847128526,3.48084492515315,0.6709505428907636,2.3985670383063638,,4.27573698036013,3.924419541556329,2.388376392946384,3.594909459251427,5.521872193413205,2.3959087288266487,,2.0553499156381454,3.814581723827709,,2.6089450733467827,,,3.120019789345054,,3.976643385823225,5.0564556011533375,,,,,,,,,,,,,,
SRX17412824,2.938529992040717,5.340543773054709,1.3523733986058804,4.049000941758828,3.894747584071735,0.36730551706296305,1.2028358908312724,4.072054937128808,4.072054937128808,,,3.8012183062786313,,1.6472253195357727,,0.5708965084049706,3.587207646531752,,,,,,,5.852442811586142,,,,,,,,,,,,,,,
SRX24732576,0.7168578959991132,3.619033176810848,1.2170146922554015,5.737615662274427,2.7357078993557438,1.5961341110441518,,2.789705571409663,,5.696315344082101,4.168726488329376,,,,5.01999549087797,4.971623936381982,,,6.214642921731513,,,,,,,2.692475547746253,,,,,,,,,,,,,
SRX17412854,2.1812294166244612,4.148082267455211,0.3636649428901687,4.026219425568881,3.961301813011139,0.3006162817867764,2.1773609818416872,,4.937181109428747,,4.599911474209976,3.745866903634219,6.780350482954724,2.86906871837158,,0.5179615733089911,4.295273877938771,0.6955241863859285,,,,,4.148082267455211,5.370098580928109,,,,,,,,,,,,,,,
SRX8372494,1.120890682738751,,0.587559923262934,,2.794662611984654,1.003070253450566,,,,,3.078612628117951,,,,,,,,3.396906957077368,,,,,,,,,,,,,,,,,,,,
SRX10425170,3.292403414514479,,1.1990841085186164,5.99505228632615,,1.226222530143648,2.749026412455286,3.9869378985964836,,5.43714227030089,2.061469933436903,5.8543879324097245,6.110659354376861,3.4474496068730067,4.291070428639996,1.006706339893655,,,2.1769867350427905,4.4952880478219015,,1.9876122481303102,,4.819215288008497,4.068191732630035,,4.928107081518214,,,,,,,,,,,,
SRX9768488,0.0418029675147142,,0.16078162817170227,,1.177331068157715,,,,,,,,,,,,0.25879893017091354,,,,,,,,,,,,,,,,,,,,,,
SRX8372495,0.6186363033424782,,1.1226401002025863,,0.6517202337776301,1.574532283762288,4.2251955036365745,,5.479684800337361,,,,,3.1150887750588065,5.754123969443403,4.088978216270917,,,,4.024742480710916,,5.7652094121475805,,3.9141055622626206,4.681159863704926,,4.10204727286371,,,,,,,,,,,,
SRX9127142,,,2.2034787571494565,,,2.177016069067641,,1.1004064992765,1.2723130298376049,0.5532643735566971,2.180998322404091,0.9528513549205813,,,,,0.5918070838425395,,1.949633577620247,,,,,3.4152441600945376,4.9461189920134565,,,,,,,,,,,,,,
SRX23802735,1.2774183435255508,2.391451515488949,0.5286918156129512,4.268767380169048,2.1694504100251186,0.410025190013397,1.8263897832733917,4.214081866636053,,3.9163295424776527,1.8928565413068514,4.352217104575177,4.887711874769786,2.2238824119249014,4.016690130263034,0.8688085514030828,2.9727237475210324,0.4671222724011202,2.345379824709221,4.076823670968744,1.993035619018659,3.2004184241114446,1.1024049115933001,4.853809103869181,3.953011624050097,4.993903377392138,4.260280709266844,,,,,,,,,,,,
SRX23724073,2.23172331965019,3.90538446437087,1.1712155426459365,5.009982146104025,3.2600148193685476,1.6606896380587965,1.4004601803099435,4.939065538081563,5.220856098455961,5.0970155883421215,2.554929212745529,4.734343628262937,5.530173819401884,1.6201873522702674,5.586734103709322,1.6167635265990759,4.7100086073821625,0.8878360236601651,3.5833749168329905,4.835214373438085,2.1486545612690975,4.172793784911981,3.7066437869188236,5.295103181859612,4.8199006524086245,5.133754204950167,6.01274240359924,,,,,,,,,,,2.0007578600802987,
SRX10048393,2.594186550761401,,0.6778196129494007,3.6748467772488205,,0.744931319123712,,,,2.5033834803798336,3.7961521008058474,,,,,2.1432315470063217,,,,,,3.659883422057346,,1.861592248679951,4.103504320227699,,1.861592248679951,,,,,,,,,,,,
SRX9768485,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX9127143,,,0.697327117345253,,,1.2003166807057888,,2.394904181121889,,1.6582548905041183,,1.2521001444264013,,,,,0.04069223980258284,0.8981458257955827,3.4924545087711554,,,,,3.3032880452836064,,,,,,,,,,,,,,,
SRX9430527,0.0046450639890352335,,0.0046450639890352335,8.281174095557017,,0.0046450639890352335,,,,,,,,,,0.0046450639890352335,,,,,,,,,,,,,,,,,,,,,,,
SRX10048396,3.3415822408172144,,1.4491241578351541,,,0.541342361033168,,,,3.4826484054335216,1.9451143006622316,,3.873772988714385,,,2.524654548871825,,,2.7165165579838,4.504237386644383,,2.7466100374690368,,3.061246442998244,2.676394182972184,,2.09533776826345,,,,,,,,,,,,
SRX10008476,,,,,,4.371057330033413,,,,,,,,,,,0.03564299446758996,,,0.17660394571845558,,,,0.0036314007927687954,,,,,,,,,,,,,,,
SRX9927818,0.9230697491949011,,1.4169739977540121,,1.448926612048967,0.9055649400169219,1.8735173198661357,,,,,,,2.8509417878240044,6.7032953504525095,1.8286228281428976,0.6288893226516402,,,,,,,1.7844772706402094,,,,,,,,,,,,,,,
SRX9495616,1.73899356849665,,1.9008469398463905,,,2.6704433335711646,,,,,,2.9509638641552507,,,,3.8272572847763824,0.029674128972362285,,,,,,,0.08324685637612833,,,,,,,,,,,,,,,
SRX8372491,1.3339331137896797,4.232095199966959,0.8358577836892181,5.462995346563103,2.450028857418948,1.477587935467803,1.9809053631313163,1.4650246334231183,1.6984839532571478,1.708093351848923,1.13247693184715,2.203039818333001,,2.3440184271987676,6.003399488277106,1.2394176762507019,1.8994993709268482,1.6751419600785966,,,,,3.044279939523145,3.0385889414443246,2.889595712740448,,,,,,,,,,,,,,
SRX10048395,0.988379709167576,,0.5734965384990603,5.344481828361787,,0.9988114960819476,,4.5746627473503025,,5.274680668435913,2.4975406821479393,2.173550721092658,5.253653518414806,,6.873321062914818,0.9107363515077664,,1.155281299317847,2.3434909219329283,4.416009871677138,,2.8446964592352084,,3.187274490172445,3.223353871116049,,1.5917555547883113,,,,,,,,,,,,
SRX10048380,1.8639138404462428,3.499884782565654,0.9000439305548819,2.086437192916595,3.0127568091116608,2.3071193799571623,2.838585338381232,2.5763658698790386,,3.3460741608171647,2.1164788105103316,,4.742395595066965,3.0151410433058112,5.8022761401004175,0.9476313149012183,,2.9359052711895908,3.5849642113295195,4.556929156942754,3.526086801545478,2.8498638623401518,,4.721077197901416,2.485081296965533,,1.5324983434347017,,,,,,,,,,,,
SRX10048376,1.9435692318541344,,0.8501587087372369,3.350778333585921,,1.392854609866821,3.936376405689159,3.284995106754187,3.4572882036140387,3.9644673447824177,3.052166183334185,2.4690518123719065,5.99248781580034,,6.361490072266785,1.9499554270618569,2.1531129213784204,,3.9448228604400297,4.2406750314967345,,2.7451933038979974,,3.5763431351232686,2.0798366092559175,,2.592107319142649,,,,,,,,,,,,
SRX9127144,,,1.3483483730633299,,,0.6774467362582101,,1.316553764530972,,0.7274782829756096,,0.040221121748087556,,,,,0.07831799555164169,,2.4989710269582774,,,,,,,,,,,,,,,,,,,,
SRX10048375,2.480258502545245,5.37851162325373,0.2731273496847053,2.4578598861283734,4.409328876574489,1.0793950905900505,3.266699345235892,,,,2.6133911421138896,2.411267597816591,2.596358770924112,4.860835561331585,6.891733135798934,0.9171741228855577,,1.1618239079151973,3.624196523043125,1.3067781357362263,4.900912196492832,2.4275471825469057,,1.4912429134491527,1.1328429758153244,,1.1471757973961796,,,,,,,,,,,,
SRX27113453,1.3992154266920869,,0.5432291894489361,0.46565987073354115,,1.23683646975594,,,,,1.78683459601314,1.2970503354425984,,,,1.8525308166089054,2.653827946256486,,,,,3.2837709348408985,,,,,,,,,,,,,,,,,
SRX8372496,0.15379534578504528,3.962989073452473,0.22045226656846173,1.764405640059619,3.44639730524805,0.3519786451005874,0.7983194585654535,,,,2.5193429709675113,1.1234607189822996,,0.7597823662774827,3.0425513547496874,0.5214663299779023,0.6786536087470081,0.5761825446963952,3.65228601495833,4.418239601483774,,4.094251531519672,1.697559720878856,2.8661577899753077,2.889427300401777,5.574522604737048,5.16397810833758,,,,,,,,,,,,
SRX27113465,2.22841160908798,,0.4819560036153332,3.7022405195241554,,0.6377287572971793,,,,3.3480148730667536,1.8103453176483575,3.329376058431056,4.9857020288712945,,,2.9044491626047386,4.52759255170198,,2.4602715725087476,3.919759778040139,,2.651073911084649,,2.320921212184478,3.5874960612637636,,2.0173443609571624,,,,,,,,,,,,
SRX10048373,1.6473291975382651,,0.45973549794305224,3.934171691880604,3.2866102896343823,1.008521272700606,4.007849751456352,2.791641054532107,1.656751289979908,1.6090796097062563,0.9421335741792933,2.253808748350774,5.93533205585009,4.026259002990116,4.884682926982582,1.9223452285279965,4.149300707593506,1.346697976227723,3.0993072541970297,2.5527476831559404,1.8323606142544664,2.8283360316447217,,2.0901946071498068,2.0172701076473722,,2.4681318000889396,,,,,,,,,,,,
SRX10048379,2.5471006024993312,6.286299049535326,0.8443658314639254,1.4541476708482506,4.192763882307562,1.4717274762231183,3.7246194356341182,4.511188439327623,4.376861613713649,4.186485938109424,3.333530753433732,1.263365831656878,5.420159961764637,4.739779381647166,5.943275037988098,2.2871850776721883,4.3569414975371945,1.6147622737717875,3.395013531141985,1.7019123534332965,3.9741084205316706,3.393847435124114,,3.0241643755735788,2.030842599990527,,2.9031864363814672,,,,,,,,,,,,
SRX27113459,2.3339625671623954,4.97173494352038,2.5556895124278105,2.5004802497514955,4.003924334239712,,3.669472651072163,3.7123546904007982,,3.8715544534840904,0.5824507948590708,,5.131973974128747,4.928156710911731,7.391357205461856,2.9693301906020495,,,2.8099568561321355,,,2.6781439864198893,,,2.394495455142588,,2.839121777110614,,,,,,,,,,,,
SRX27113451,2.1100409120529053,,0.7176551777517187,1.6092820162726287,,0.6784986840994488,,3.084610561476521,2.284192411629182,2.284192411629182,1.5405048217639798,1.271289796315336,5.522896432220335,,,2.4474075778139524,1.8532888103025547,,2.8602223925628296,,,2.915647654570346,,3.70690921347065,4.947143040276517,,3.6606899653580953,,,,,,,,,,,,
SRX27113457,0.9444664628712631,,0.6204800196283272,2.025124151363089,,0.6491542692343435,,3.545968369105293,,3.7700294593571635,2.1246872354792474,2.3594901630881497,6.368794699925337,,,1.5607347389789994,2.9197690449910216,,4.275869224133835,,,3.5682893253473558,,2.954608097185986,2.377390016993728,,2.954608097185986,,,,,,,,,,,,
SRX27113449,2.042916400659113,,1.0828314998410975,2.5586674379320553,,1.12366086472682,,3.3614395428108934,,3.1457319769839245,2.7146461347212063,3.014313605722889,4.322279671469538,,,2.4607558076641953,3.4786908735931554,,3.361916149340594,4.691569859582584,,2.4015581239950463,,2.760913837864795,3.372165397118938,,2.4734055621965396,,,,,,,,,,,,
SRX10048397,1.7635573914852707,,0.8399284049698353,3.970821665025972,,0.7332316614654154,,2.527397213187342,,2.445296573885843,1.5129579275633316,4.658211790037771,5.211369719739664,,,2.7459389218162467,,,2.465257130314304,4.115045186863593,,2.113303637564924,,3.0706446947459263,3.0429802502552046,,3.0059612493736334,,,,,,,,,,,,
SRX27113463,1.0751596543076591,,1.415992333639276,1.2044801796869409,,1.3099507254967857,,4.299101503193543,,4.042440993980931,1.7259204275754247,4.032959372637086,5.514724462793719,,,2.854523815516018,5.21702131019855,,3.939649532740537,,,3.5575254852638056,,,4.234036257898022,,4.0730480416104085,,,,,,,,,,,,
SRX10048385,1.5034004482754904,,0.9782903556705494,2.5544186929186847,2.4951766858885205,1.9989220223241366,3.6070773715289977,3.603154337377959,3.7807631601088816,4.0585255259746305,2.660946925454431,2.8641378436804277,5.599670244731293,4.154011296419738,2.4504901406777555,1.48823919024891,4.859200278652718,1.573197936822033,3.7904384845601506,3.9565064045343408,4.933026010784077,3.2343258245924473,,,2.1361236927483165,,2.256702086859514,,,,,,,,,,,,
