gene,geneSymbol,biotype,cluster,diseaseArea,log2FoldChange,padj,caseDetection,controlDetection,detectionDelta,nStudies,interpretedCellType,interpretationStatus,topSourceLabel,topSourceLabelFraction,homeCluster,homeClusterControlDetection,homeInterpretedCellType,homeTopLabel,homeTopLabelFraction,recipientLabelEntropy,direction
ENSG00000105835,NAMPT,protein_coding,17,IPF / Pulmonary Fibrosis,-1.3814244725137594,1.556033773126712e-06,0.32372173499056356,0.4824370299987113,-0.15871529500814774,3,unresolved,unresolved,basal cell,0.3827332207383017,22,0.9712230215827339,unresolved,macrophage,0.4822222222222222,3.0661378256076457,loss
ENSG00000160789,LMNA,protein_coding,0,Lung Cancer,-2.206359019444694,4.798066156521956e-11,0.5066392095534188,0.665568215799871,-0.15892900624645223,5,unresolved,unresolved,B cell,0.5949997182410729,15,0.9919678714859437,unresolved,basal cell,0.9969879518072288,1.866065400836198,loss
ENSG00000237512,UNC5B-AS1,lncRNA,31,Cystic Fibrosis,-1.2313370919828386,0.04928380274968631,0.17052547087038647,0.3294871209453138,-0.15896165007492732,2,basal cell,resolved,basal cell,0.9368114823755128,23,0.34178676581566825,unresolved,basal cell,0.4718010254172575,0.532808354671482,loss
ENSG00000182132,KCNIP1,protein_coding,38,IPF / Pulmonary Fibrosis,-3.944830053114184,4.755093197720351e-44,0.025438695785175096,0.18455947772418665,-0.15912078193901155,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,54,0.19097008353851988,unresolved,pulmonary alveolar type 2 cell,0.3345735411858899,1.453044605741464,loss
ENSG00000124102,PI3,protein_coding,23,IPF / Pulmonary Fibrosis,-3.1790167082703253,0.00010610583179724113,0.05322851288035915,0.2124163265817894,-0.15918781370143026,3,unresolved,unresolved,basal cell,0.4718010254172575,57,1.0,unresolved,respiratory tract goblet cell,0.5,1.8939286541819795,loss
ENSG00000105281,SLC1A5,protein_coding,23,IPF / Pulmonary Fibrosis,-1.1136736373231393,0.0034444673215235956,0.2112835306712771,0.37058383595174643,-0.15930030528046935,3,unresolved,unresolved,basal cell,0.4718010254172575,33,0.8705856463541818,unresolved,basal cell,0.4132281553398058,1.8939286541819795,loss
ENSG00000182132,KCNIP1,protein_coding,52,IPF / Pulmonary Fibrosis,-2.84605655276071,1.6799394813777688e-23,0.04625113691327572,0.20555906352921788,-0.15930792661594217,5,unresolved,unresolved,B cell,0.1982726687852143,54,0.19097008353851988,unresolved,pulmonary alveolar type 2 cell,0.3345735411858899,3.4002950310585907,loss
ENSG00000115919,KYNU,protein_coding,9,Lung Cancer,-1.0242918249897501,0.0024140192823022214,0.449287424791231,0.6086546196610592,-0.15936719486982814,5,macrophage,resolved,macrophage,0.7772301716343172,10,0.8818392712815404,macrophage,macrophage,0.9465301035906224,1.2326075899877131,loss
ENSG00000174749,FAM241A,protein_coding,17,IPF / Pulmonary Fibrosis,-1.4408460626228954,0.00024722028411753807,0.1127741642616775,0.27222995433568037,-0.15945579007400287,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.5842206187801361,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000155158,TTC39B,protein_coding,9,Lung Cancer,-1.099489737207718,0.009347467453442405,0.261767044306397,0.42170576925406306,-0.15993872494766603,5,macrophage,resolved,macrophage,0.7772301716343172,10,0.6814783568877945,macrophage,macrophage,0.9465301035906224,1.2326075899877131,loss
ENSG00000140945,CDH13,protein_coding,60,Lung Cancer,-1.137754557648888,0.002281590637821459,0.19716704202642762,0.357187563093291,-0.1600205210668634,5,unresolved,unresolved,pericyte,0.4226224591541113,15,0.8935742971887549,unresolved,basal cell,0.9969879518072288,2.561506464532918,loss
ENSG00000101347,SAMHD1,protein_coding,6,Lung Cancer,-1.3343946524993815,0.006116556364128804,0.12282396827295265,0.28293280883266403,-0.16010884055971136,5,B cell,resolved,B cell,0.9462523043131512,10,0.9067673456340878,macrophage,macrophage,0.9465301035906224,0.3938554445142952,loss
ENSG00000158321,AUTS2,protein_coding,8,IPF / Pulmonary Fibrosis,-1.012832278033755,3.900296218974948e-38,0.6391383549926898,0.7993832578430999,-0.16024490285041015,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,70,0.9909297052154193,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.672494945597188,loss
ENSG00000119147,ECRG4,protein_coding,60,Lung Cancer,-1.7013655793315532,0.0005069048300290276,0.21165283947554323,0.37213453710044614,-0.1604816976249029,5,unresolved,unresolved,pericyte,0.4226224591541113,44,0.4577671101622335,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,2.561506464532918,loss
ENSG00000197766,CFD,protein_coding,14,Lung Cancer,-1.4189506703542536,0.010516639825312556,0.5056385735096728,0.6667609047451205,-0.16112233123544772,5,unresolved,unresolved,adventitial cell,0.2762481434936593,10,0.810167454997137,macrophage,macrophage,0.9465301035906224,3.133884473831772,loss
ENSG00000125538,IL1B,protein_coding,9,Lung Cancer,-1.2786859723002504,0.007654096696067636,0.23301112993612264,0.39448753573439455,-0.1614764057982719,5,macrophage,resolved,macrophage,0.7772301716343172,22,0.961630695443645,unresolved,macrophage,0.4822222222222222,1.2326075899877131,loss
ENSG00000257764,AC020656.1,lncRNA,31,Cystic Fibrosis,-4.540819506674565,0.0004679077456827568,0.038169637840664426,0.19970328405568158,-0.16153364621501715,2,basal cell,resolved,basal cell,0.9368114823755128,22,0.697841726618705,unresolved,macrophage,0.4822222222222222,0.532808354671482,loss
ENSG00000112972,HMGCS1,protein_coding,8,IPF / Pulmonary Fibrosis,-1.1275437953754577,2.2860096913896927e-13,0.2629911050344505,0.424554152451159,-0.16156304741670852,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8934531557379266,unresolved,basal cell,0.4132281553398058,2.672494945597188,loss
ENSG00000066405,CLDN18,protein_coding,17,IPF / Pulmonary Fibrosis,-3.237772613229046,8.613786871769365e-07,0.026623300399241375,0.18820951056596125,-0.16158621016671987,3,unresolved,unresolved,basal cell,0.3827332207383017,70,0.9659863945578231,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,loss
ENSG00000157445,CACNA2D3,protein_coding,52,IPF / Pulmonary Fibrosis,-1.3793128327421782,1.7293982882921856e-08,0.25178343330724645,0.4138623689363376,-0.16207893562909115,5,unresolved,unresolved,B cell,0.1982726687852143,32,0.3585344107556942,unresolved,basal cell,0.2826359084406294,3.4002950310585907,loss
ENSG00000142871,CCN1,protein_coding,17,IPF / Pulmonary Fibrosis,-1.1203216848413988,0.04423226355542863,0.297897366555184,0.46001186401714445,-0.16211449746196044,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.7695151579252137,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000138821,SLC39A8,protein_coding,52,Lung Cancer,-3.2092534173818477,0.014032282630562776,0.08280968509700591,0.2449435286935287,-0.16213384359652278,2,unresolved,unresolved,B cell,0.1982726687852143,70,0.9705215419501134,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.4002950310585907,loss
ENSG00000249797,LINC02147,lncRNA,13,IPF / Pulmonary Fibrosis,-1.6578210846017076,5.4019950807542196e-15,0.10248613963488915,0.2646287948907527,-0.16214265525586355,7,unresolved,unresolved,basophil,0.6113958709108133,59,0.4565882841730749,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,2.066873855267226,loss
ENSG00000134824,FADS2,protein_coding,17,IPF / Pulmonary Fibrosis,-1.0064114839990703,0.024179713580646276,0.12579218515069918,0.28837185957016537,-0.1625796744194662,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.5263335047221359,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000253557,AC100849.1,lncRNA,9,Lung Cancer,-1.603919982814029,0.010808550094832102,0.151694174134811,0.31449706811149786,-0.16280289397668685,5,macrophage,resolved,macrophage,0.7772301716343172,7,0.28137724060789987,unresolved,macrophage,0.606973818225391,1.2326075899877131,loss
ENSG00000064886,CHI3L2,protein_coding,17,IPF / Pulmonary Fibrosis,-3.621641194928377,0.000400367938907362,0.00933367902514908,0.17269044890831164,-0.16335676988316256,3,unresolved,unresolved,basal cell,0.3827332207383017,37,0.4,unresolved,endothelial cell of artery,0.96,3.0661378256076457,loss
ENSG00000151715,TMEM45B,protein_coding,17,IPF / Pulmonary Fibrosis,-1.5962324655539502,0.00011839213661956901,0.08266021976833215,0.2461753222841536,-0.16351510251582144,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.860329825686772,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000152128,TMEM163,protein_coding,17,IPF / Pulmonary Fibrosis,-1.5803080670691054,0.00038390845110729954,0.18413964940651098,0.3478181260931291,-0.16367847668661814,3,unresolved,unresolved,basal cell,0.3827332207383017,70,0.9115646258503403,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,loss
ENSG00000123685,BATF3,protein_coding,9,Lung Cancer,-1.0689550883914414,0.00971813674662713,0.12252527021224793,0.28658282211280883,-0.1640575519005609,5,macrophage,resolved,macrophage,0.7772301716343172,10,0.29820660562629947,macrophage,macrophage,0.9465301035906224,1.2326075899877131,loss
ENSG00000168484,SFTPC,protein_coding,34,IPF / Pulmonary Fibrosis,-2.0968373599555825,7.925189702689388e-11,0.17453804268459958,0.33930162540774506,-0.16476358272314548,7,unresolved,unresolved,intermediate monocyte,0.2303563216908841,22,1.0,unresolved,macrophage,0.4822222222222222,2.6942271163432467,loss
ENSG00000178726,THBD,protein_coding,59,Lung Cancer,-1.2385628421210573,0.0032950640597308803,0.382397644892693,0.5478026029847369,-0.16540495809204392,5,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,10,0.5393157674633088,macrophage,macrophage,0.9465301035906224,1.9065076941682848,loss
ENSG00000168484,SFTPC,protein_coding,4,IPF / Pulmonary Fibrosis,-1.5525785871721645,5.936136829214911e-05,0.18081974552996874,0.3464156807854078,-0.16559593525543906,7,unresolved,unresolved,"CD8-positive, alpha-beta T cell",0.3564027053004402,22,1.0,unresolved,macrophage,0.4822222222222222,2.3302290855235333,loss
ENSG00000153093,ACOXL,protein_coding,20,IPF / Pulmonary Fibrosis,-1.3657646581264995,1.0905071771124295e-41,0.2931400333539475,0.45886156301522435,-0.16572152966127685,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,70,0.9863945578231292,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.844452076992309,loss
ENSG00000105426,PTPRS,protein_coding,6,Lung Cancer,-1.3608623781357254,0.030113638960434754,0.1176783883295246,0.2834736765769766,-0.165795288247452,5,B cell,resolved,B cell,0.9462523043131512,33,0.5250712022716505,unresolved,basal cell,0.4132281553398058,0.3938554445142952,loss
ENSG00000164142,FAM160A1,protein_coding,6,Lung Cancer,-1.6580024947211873,0.010642855333897446,0.09419307236277812,0.26042072795996923,-0.1662276555971911,5,B cell,resolved,B cell,0.9462523043131512,33,0.7552909532919755,unresolved,basal cell,0.4132281553398058,0.3938554445142952,loss
ENSG00000125844,RRBP1,protein_coding,6,Lung Cancer,-1.4619877006269093,0.0011731326323023792,0.16000457020960257,0.32627975223165995,-0.16627518202205738,5,B cell,resolved,B cell,0.9462523043131512,33,0.9721959107130898,unresolved,basal cell,0.4132281553398058,0.3938554445142952,loss
ENSG00000115009,CCL20,protein_coding,17,IPF / Pulmonary Fibrosis,-2.7503975332688935,0.0036540510867214444,0.06781887952486863,0.23420619803866466,-0.166387318513796,3,unresolved,unresolved,basal cell,0.3827332207383017,22,0.9400479616306954,unresolved,macrophage,0.4822222222222222,3.0661378256076457,loss
ENSG00000146592,CREB5,protein_coding,14,Lung Cancer,-1.5052747404452889,5.237571862263754e-07,0.27727181716192306,0.4441030536112006,-0.16683123644927755,5,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.4901255419027821,unresolved,B cell,0.2673611111111111,3.133884473831772,loss
ENSG00000173221,GLRX,protein_coding,17,IPF / Pulmonary Fibrosis,-1.157953999253642,0.009312067114092208,0.1971559134924047,0.36398758025320105,-0.16683166676079636,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.9012222267981369,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000144619,CNTN4,protein_coding,52,IPF / Pulmonary Fibrosis,-1.0505501588569843,7.54010470323413e-11,0.27603209250927757,0.4434410912066275,-0.16740899869734993,5,unresolved,unresolved,B cell,0.1982726687852143,33,0.8765850864286275,unresolved,basal cell,0.4132281553398058,3.4002950310585907,loss
ENSG00000178538,CA8,protein_coding,20,Lung Cancer,-1.6725751576787609,0.04150243742604813,0.10229896020981288,0.27037016915150247,-0.1680712089416896,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,8,0.22229106999582168,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,2.844452076992309,loss
ENSG00000140945,CDH13,protein_coding,14,IPF / Pulmonary Fibrosis,-1.854578266132034,4.0232813385728884e-32,0.12115623571122622,0.2895979943668825,-0.16844175865565628,9,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.8935742971887549,unresolved,basal cell,0.9969879518072288,3.133884473831772,loss
ENSG00000205364,MT1M,protein_coding,60,Lung Cancer,-1.6157316993321742,0.0028523383949416955,0.30904308268618486,0.47790249767767534,-0.1688594149914905,5,unresolved,unresolved,pericyte,0.4226224591541113,32,0.5222016083801121,unresolved,basal cell,0.2826359084406294,2.561506464532918,loss
ENSG00000233493,TMEM238,protein_coding,43,Cystic Fibrosis,-1.9242785093941182,0.01156632799591435,0.492658500094109,0.6615877503690804,-0.16892925027497135,2,unresolved,unresolved,lung multiciliated epithelial cell,0.5897388630462579,70,0.9523809523809523,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.904076530598897,loss
ENSG00000236039,AC019117.1,lncRNA,17,Cystic Fibrosis,-2.6381080727849593,0.008128724350146182,0.41532387365720697,0.5843953554233927,-0.16907148176618575,2,unresolved,unresolved,basal cell,0.3827332207383017,70,0.8707482993197279,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,loss
ENSG00000132334,PTPRE,protein_coding,6,Lung Cancer,-1.3007260463728247,0.017093436791060488,0.12268916593853806,0.29246836267934917,-0.1697791967408111,5,B cell,resolved,B cell,0.9462523043131512,59,0.7036949713832543,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,0.3938554445142952,loss
ENSG00000087903,RFX2,protein_coding,31,Lung Cancer,-2.066881133300281,0.027298932017043483,0.29772258340972785,0.4675592176029574,-0.16983663419322953,3,basal cell,resolved,basal cell,0.9368114823755128,44,0.9125065531905603,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,0.532808354671482,loss
ENSG00000197415,VEPH1,protein_coding,17,IPF / Pulmonary Fibrosis,-1.6511581755731677,0.004211672797101989,0.17305224231041647,0.3433564664345279,-0.17030422412411142,3,unresolved,unresolved,basal cell,0.3827332207383017,70,0.8503401360544216,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,loss
ENSG00000004799,PDK4,protein_coding,14,Lung Cancer,-1.4136671478779492,9.34147752950308e-05,0.24268700765479073,0.4133243545820522,-0.17063734692726146,5,unresolved,unresolved,adventitial cell,0.2762481434936593,10,0.5979503165756532,macrophage,macrophage,0.9465301035906224,3.133884473831772,loss
ENSG00000233493,TMEM238,protein_coding,23,IPF / Pulmonary Fibrosis,-1.394304714324079,0.0351237099566483,0.24290891073715995,0.4136340417757377,-0.17072513103857775,3,unresolved,unresolved,basal cell,0.4718010254172575,70,0.9523809523809523,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.8939286541819795,loss
ENSG00000166833,NAV2,protein_coding,14,IPF / Pulmonary Fibrosis,-1.2877229550059566,2.641713700653379e-35,0.3385316312124389,0.5099098937055244,-0.17137826249308552,9,unresolved,unresolved,adventitial cell,0.2762481434936593,44,0.8078540726944479,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,3.133884473831772,loss
ENSG00000236242,MYO16-AS1,lncRNA,52,IPF / Pulmonary Fibrosis,-2.1678410941402535,8.248592299142013e-13,0.12616052946083203,0.29774740119933096,-0.17158687173849893,5,unresolved,unresolved,B cell,0.1982726687852143,38,0.28758722658330926,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,0.7562462616115246,3.4002950310585907,loss
ENSG00000138061,CYP1B1,protein_coding,23,IPF / Pulmonary Fibrosis,-2.063727332857233,0.00010610583179724113,0.07957020643140866,0.2519006072555451,-0.17233040082413642,3,unresolved,unresolved,basal cell,0.4718010254172575,49,0.4158703567582352,macrophage,macrophage,0.726927459172047,1.8939286541819795,loss
ENSG00000144278,GALNT13,protein_coding,52,IPF / Pulmonary Fibrosis,-1.865642281620965,9.441654111036974e-11,0.09699474915668704,0.2693288546229909,-0.17233410546630384,5,unresolved,unresolved,B cell,0.1982726687852143,38,0.22864610100885166,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,0.7562462616115246,3.4002950310585907,loss
ENSG00000102978,POLR2C,protein_coding,17,IPF / Pulmonary Fibrosis,-1.041514858982316,0.01248029479268364,0.20370623730873258,0.3761008426278324,-0.1723946053190998,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.9100433422314075,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000149131,SERPING1,protein_coding,9,Lung Cancer,-1.0224485296008003,0.02396379751727512,0.4116673024944992,0.5841539119979842,-0.172486609503485,5,macrophage,resolved,macrophage,0.7772301716343172,32,0.8154176463120373,unresolved,basal cell,0.2826359084406294,1.2326075899877131,loss
ENSG00000102934,PLLP,protein_coding,17,IPF / Pulmonary Fibrosis,-1.4574277011153867,4.494124376622685e-05,0.1252544525392782,0.2979784519578582,-0.17272399941858002,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.9133155371853384,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000144331,ZNF385B,protein_coding,20,IPF / Pulmonary Fibrosis,-2.310545786265073,6.811129845507878e-34,0.1771622949350718,0.35042508263789357,-0.17326278770282177,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,70,0.9977324263038548,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.844452076992309,loss
ENSG00000122852,SFTPA1,protein_coding,7,IPF / Pulmonary Fibrosis,-1.0413376287990967,0.028310291902154897,0.2390713414059906,0.4124043995850175,-0.17333305817902692,6,unresolved,unresolved,macrophage,0.606973818225391,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.122607699298922,loss
ENSG00000131781,FMO5,protein_coding,8,IPF / Pulmonary Fibrosis,-1.2350642453603247,1.8095354837449465e-16,0.2647331805903453,0.4385143438297411,-0.1737811632393958,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,70,0.9569160997732427,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.672494945597188,loss
ENSG00000116285,ERRFI1,protein_coding,17,IPF / Pulmonary Fibrosis,-1.2032504856480575,0.006683831454660919,0.3523199659708328,0.5264260106404984,-0.17410604466966562,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.8669630039381986,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000170890,PLA2G1B,protein_coding,17,IPF / Pulmonary Fibrosis,-2.5828363115181823,0.0034793156047526275,0.019499506341611607,0.19361564649300855,-0.17411614015139695,3,unresolved,unresolved,basal cell,0.3827332207383017,70,0.8117913832199547,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.0661378256076457,loss
ENSG00000255446,AP003064.2,lncRNA,20,Lung Cancer,-3.0703915623541556,0.012915506132192073,0.039610162966091565,0.21432885862112505,-0.17471869565503348,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.844452076992309,loss
ENSG00000154175,ABI3BP,protein_coding,14,Lung Cancer,-1.1110880221302994,0.00021790271794106797,0.5249433724365974,0.6996933089242645,-0.17474993648766712,5,unresolved,unresolved,adventitial cell,0.2762481434936593,32,0.6617952087162714,unresolved,basal cell,0.2826359084406294,3.133884473831772,loss
ENSG00000178104,PDE4DIP,protein_coding,9,Lung Cancer,-1.0623994872117637,0.001373245188145854,0.46618191121192587,0.64106355139164,-0.17488164017971408,5,macrophage,resolved,macrophage,0.7772301716343172,10,0.8939627700330091,macrophage,macrophage,0.9465301035906224,1.2326075899877131,loss
ENSG00000022267,FHL1,protein_coding,14,Lung Cancer,-1.2121866233638192,0.0006761809254096453,0.4797834415467384,0.654705999530013,-0.17492255798327455,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.7168674698795181,unresolved,basal cell,0.9969879518072288,3.133884473831772,loss
ENSG00000186205,MARC1,protein_coding,17,IPF / Pulmonary Fibrosis,-1.6524555062138544,0.005615459403708059,0.07265886147720386,0.24822203300812679,-0.17556317153092293,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.8740304780874009,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000117069,ST6GALNAC5,protein_coding,52,IPF / Pulmonary Fibrosis,-1.4335279832035586,2.3650274462133178e-14,0.3082490793077302,0.4839071614266544,-0.1756580821189242,5,unresolved,unresolved,B cell,0.1982726687852143,38,0.40585377800755723,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,0.7562462616115246,3.4002950310585907,loss
ENSG00000228696,ARL17B,protein_coding,52,IPF / Pulmonary Fibrosis,-1.1728991521722685,0.018692280254250355,0.11287069769352223,0.28867885018830675,-0.17580815249478451,5,unresolved,unresolved,B cell,0.1982726687852143,70,0.6349206349206349,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.4002950310585907,loss
ENSG00000109906,ZBTB16,protein_coding,14,Lung Cancer,-1.1208578788067867,0.0016151104902957722,0.38398197860411915,0.5598458314591395,-0.17586385285502032,5,unresolved,unresolved,adventitial cell,0.2762481434936593,70,0.9047619047619048,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,3.133884473831772,loss
ENSG00000111913,RIPOR2,protein_coding,17,Cystic Fibrosis,-4.809712622286746,0.0033310944708928292,0.13153975653975655,0.3074199943358822,-0.17588023779612563,2,unresolved,unresolved,basal cell,0.3827332207383017,3,0.7995090672675379,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,3.0661378256076457,loss
ENSG00000171711,DEFB4A,protein_coding,23,IPF / Pulmonary Fibrosis,-2.9114394423683545,0.0007861758896416456,0.08465013961674012,0.2609177977770174,-0.17626765816027729,3,unresolved,unresolved,basal cell,0.4718010254172575,57,0.125,unresolved,respiratory tract goblet cell,0.5,1.8939286541819795,loss
ENSG00000100292,HMOX1,protein_coding,17,IPF / Pulmonary Fibrosis,-1.8127476427877844,0.009312067114092208,0.07496899447363843,0.251535704187582,-0.17656670971394356,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.876652945162655,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000168484,SFTPC,protein_coding,24,IPF / Pulmonary Fibrosis,-1.8564405100718988,2.206735304153789e-11,0.19504768514360887,0.3724902842596113,-0.1774425991160024,7,unresolved,unresolved,macrophage,0.327868190212373,22,1.0,unresolved,macrophage,0.4822222222222222,2.528368160802741,loss
ENSG00000160789,LMNA,protein_coding,5,Lung Cancer,-1.4953942406583236,0.0011981028005333065,0.26511600460072976,0.44262584315242287,-0.1775098385516931,4,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.6349260714249018,15,0.9919678714859437,unresolved,basal cell,0.9969879518072288,1.4451401133942776,loss
ENSG00000124942,AHNAK,protein_coding,21,Lung Cancer,-1.3945515491126979,0.027841881044600492,0.21203343907258404,0.3907958423901332,-0.17876240331754917,5,unresolved,unresolved,plasma cell,0.3122903018474076,15,0.9678714859437751,unresolved,basal cell,0.9969879518072288,3.048049508654597,loss
ENSG00000149021,SCGB1A1,protein_coding,8,Lung Cancer,-3.142191961048065,0.019088774705906253,0.25920600826870266,0.43820785166701987,-0.1790018433983172,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.672494945597188,loss
ENSG00000162174,ASRGL1,protein_coding,17,IPF / Pulmonary Fibrosis,-2.2697815170687896,3.633924021992458e-07,0.04721291652661494,0.22630363671825854,-0.1790907201916436,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.8599948999351468,unresolved,basal cell,0.4132281553398058,3.0661378256076457,loss
ENSG00000168477,TNXB,protein_coding,14,Lung Cancer,-1.489628254191412,0.00013687943120486076,0.3223285199865855,0.5026528738691828,-0.18032435388259727,5,unresolved,unresolved,adventitial cell,0.2762481434936593,32,0.40036889135821424,unresolved,basal cell,0.2826359084406294,3.133884473831772,loss
ENSG00000134531,EMP1,protein_coding,9,Lung Cancer,-1.1776138691100027,0.04687997553626301,0.21703888490479142,0.3975087812036082,-0.1804698962988168,5,macrophage,resolved,macrophage,0.7772301716343172,32,0.6944564768637371,unresolved,basal cell,0.2826359084406294,1.2326075899877131,loss
ENSG00000169715,MT1E,protein_coding,36,Lung Cancer,-1.2089977292000051,0.016004238232117857,0.2495085778842861,0.42999946458698174,-0.18049088670269564,5,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,15,0.9829317269076304,unresolved,basal cell,0.9969879518072288,2.2547171867361704,loss
ENSG00000064205,CCN5,protein_coding,60,Lung Cancer,-2.021410018375397,0.00019689077008485585,0.11444668509405065,0.29509415898986235,-0.1806474738958117,5,unresolved,unresolved,pericyte,0.4226224591541113,14,0.1914477976561686,unresolved,adventitial cell,0.2762481434936593,2.561506464532918,loss
ENSG00000227191,TRGC2,TR_C_gene,3,COVID-19 / SARS-CoV-2,-1.7771371041394806,0.018798316552102814,0.1413300346726179,0.322039072039072,-0.1807090373664541,2,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,5,0.3079459630002379,unresolved,"CD4-positive, alpha-beta T cell",0.6349260714249018,1.679621098718113,loss
ENSG00000070961,ATP2B1,protein_coding,9,Lung Cancer,-1.0315712560353776,0.004661571277184002,0.4501136578210709,0.6311197341235127,-0.18100607630244187,5,macrophage,resolved,macrophage,0.7772301716343172,33,0.9508309652975114,unresolved,basal cell,0.4132281553398058,1.2326075899877131,loss
ENSG00000121060,TRIM25,protein_coding,9,Lung Cancer,-1.1920117151462675,0.00032227256801262133,0.26164355572012493,0.44307227462156745,-0.18142871890144252,5,macrophage,resolved,macrophage,0.7772301716343172,33,0.7600226830168257,unresolved,basal cell,0.4132281553398058,1.2326075899877131,loss
ENSG00000183684,ALYREF,protein_coding,23,IPF / Pulmonary Fibrosis,-1.4461081007142857,0.02703908755931887,0.19849968955504238,0.3800888413615154,-0.181589151806473,3,unresolved,unresolved,basal cell,0.4718010254172575,33,0.8662614070271906,unresolved,basal cell,0.4132281553398058,1.8939286541819795,loss
ENSG00000146416,AIG1,protein_coding,3,COVID-19 / SARS-CoV-2,-1.2146306507464835,0.03061998801692694,0.19275225179368077,0.3746336996336996,-0.1818814478400188,2,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,33,0.9497789209244513,unresolved,basal cell,0.4132281553398058,1.679621098718113,loss
ENSG00000168484,SFTPC,protein_coding,9,IPF / Pulmonary Fibrosis,-1.1911500141409697,6.131095824439049e-06,0.23917461142191698,0.42132444184085605,-0.18214983041893906,8,macrophage,resolved,macrophage,0.7772301716343172,22,1.0,unresolved,macrophage,0.4822222222222222,1.2326075899877131,loss
