cluster,gene,score,log2FoldChange,pValue,adjustedPValue,fractionInCluster,fractionOutsideCluster,rankWithinCluster,detectionDifference,topSourceLabel,isSharedCandidate,isDiseaseAssociatedCandidate,isUnexpectedConvergenceCandidate,isAnyCandidate
45,ENSG00000125968,29.488718,,2.9481943876819006e-157,1.5516812566746845e-156,1.0,1.0,60,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000165272,29.187517,,1.7474891019331537e-154,9.077865464587811e-154,1.0,1.0,61,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000114315,28.739735,,1.9536791795474678e-150,9.993243885153289e-150,1.0,1.0,62,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000079841,28.657682,,2.949542763896582e-149,1.4859157500738447e-148,1.0,1.0,63,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000167653,28.529688,,3.52799904785379e-148,1.763999523926895e-147,1.0,1.0,64,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000151632,28.489164,,4.6320217901458144e-148,2.3102353068058923e-147,1.0,1.0,65,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000150687,28.107428,,4.282191360912698e-145,2.1094538723707872e-144,1.0,1.0,66,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000142973,28.077345,,5.3584481233111546e-145,2.626690256525076e-144,1.0,1.0,67,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000268104,27.914106,,4.51575956918822e-143,2.197449912013732e-142,1.0,1.0,68,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000174501,27.771004,,6.0869456725649975e-142,2.947673449184018e-141,1.0,1.0,69,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000183742,27.661388,,4.1506743704896225e-141,2.0003249978263241e-140,1.0,1.0,70,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000117983,27.243984,,3.5040100367110985e-137,1.6412224996304911e-136,1.0,1.0,71,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000120885,27.094635,,1.6440638871245102e-136,7.682541528619207e-136,1.0,1.0,72,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000075673,27.030315,,1.9306267350396553e-135,8.979659232742582e-135,1.0,1.0,73,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000184349,26.04256,,7.348604962360017e-128,3.2660466499377856e-127,1.0,1.0,74,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000110195,25.984499,,5.442460280718021e-127,2.408168265804434e-126,1.0,1.0,75,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000214814,25.960392,,1.598921066052355e-126,7.059254154756534e-126,1.0,1.0,76,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000163082,25.753275,,2.670262022555421e-125,1.173741548376009e-124,1.0,1.0,77,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000232931,25.690884,,1.5558858620016872e-124,6.794261406120905e-124,1.0,1.0,78,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000065054,25.585459,,4.462323048568704e-124,1.9401404558994363e-123,1.0,1.0,79,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000196754,25.162527,,1.2106348452284815e-120,5.086701030371771e-120,1.0,1.0,80,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000107249,24.95724,,5.869280169907267e-119,2.4353859626171234e-118,1.0,1.0,81,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000127324,24.800205,,3.9667638291485204e-117,1.6357788986179466e-116,1.0,1.0,82,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000197353,24.65838,,6.162631136129998e-116,2.530854676028747e-115,1.0,1.0,83,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000146674,24.573769,,1.5736612894292274e-115,6.449431514054211e-115,1.0,1.0,84,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000128422,24.479244,,7.404609698402215e-115,3.0100039424399248e-114,1.0,1.0,85,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000198938,24.376572,,1.0263479696693774e-114,4.146860483512636e-114,1.0,1.0,86,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000196136,24.219765,,1.90387516777758e-112,7.61550067111032e-112,1.0,1.0,87,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000115963,24.106306,,4.790800716562123e-112,1.90111139546116e-111,1.0,1.0,88,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000163220,23.99455,,3.682090902293702e-111,1.4553718981398034e-110,1.0,1.0,89,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000127954,23.73111,5.8780026,5.247765507226698e-109,2.049908401260429e-108,1.0,1.0,90,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000152669,23.71166,,1.8130963533447635e-108,7.068601767425979e-108,1.0,1.0,91,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000130513,23.642366,,4.330575476903855e-108,1.6817768842345064e-107,1.0,1.0,92,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000124102,23.592402,,1.619985072678442e-107,6.266866818872115e-107,1.0,1.0,93,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000101439,23.319473,,8.244244846095038e-107,3.183106118183412e-106,1.0,1.0,94,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000228918,23.28586,,3.972786454897313e-105,1.5163307079760737e-104,1.0,1.0,95,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000183049,23.256783,4.358013,1.6777384106154802e-105,6.415825662009484e-105,1.0,1.0,96,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000049759,23.114641,3.836942,1.5288522537287555e-104,5.791107021699832e-104,1.0,1.0,97,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000145287,22.796999,,1.2438220603376837e-101,4.6324843960435146e-101,1.0,1.0,98,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000198727,22.762764,,8.498431201057556e-102,3.1710564183050585e-101,1.0,1.0,99,0.0,respiratory tract goblet cell,True,False,False,True
45,ENSG00000162366,22.676565,,1.7976174122271677e-100,6.633274583864087e-100,1.0,1.0,100,0.0,respiratory tract goblet cell,True,False,False,True
49,ENSG00000167996,25.606016,,1.1341815444576898e-39,4.1168114136395274e-39,1.0,1.0,1,0.0,macrophage,False,False,False,False
49,ENSG00000026025,22.478588,5.9975867,1.0172940529668532e-35,3.4898595299034417e-35,1.0,1.0,2,0.0,macrophage,False,False,False,False
49,ENSG00000087086,19.71343,,6.057048607077254e-32,1.985917576090903e-31,1.0,1.0,3,0.0,macrophage,False,False,False,False
49,ENSG00000216490,18.734531,5.54947,1.7885151113080403e-30,5.723248356185729e-30,1.0,1.0,4,0.0,macrophage,False,False,False,False
49,ENSG00000158869,18.099524,5.4806976,1.5897090902542724e-29,4.9834140760322014e-29,1.0,1.0,5,0.0,macrophage,False,False,False,False
49,ENSG00000129226,15.316013,5.770918,4.109360919117823e-25,1.2157872541768707e-24,1.0,1.0,6,0.0,macrophage,False,False,False,False
49,ENSG00000011600,15.110911,4.234649,8.189207182303524e-25,2.412137608925928e-24,1.0,1.0,7,0.0,macrophage,False,False,False,False
49,ENSG00000204472,13.624249,5.4575505,3.0903967022504065e-22,8.742282043141178e-22,1.0,1.0,8,0.0,macrophage,False,False,False,False
49,ENSG00000090382,13.322625,4.9646344,1.0413226814246034e-21,2.908722573811741e-21,1.0,1.0,9,0.0,macrophage,False,False,False,False
49,ENSG00000100097,12.993933,8.148838,3.87533460183036e-21,1.0779790269347314e-20,1.0,1.0,10,0.0,macrophage,False,False,False,False
49,ENSG00000169554,11.704462,4.5643196,8.818093925088772e-19,2.3800523414544593e-18,1.0,1.0,11,0.0,macrophage,False,False,False,False
49,ENSG00000204287,11.493837,4.2133164,2.1340810462055994e-18,5.6908827898815986e-18,1.0,1.0,12,0.0,macrophage,False,False,False,False
49,ENSG00000122862,11.34861,4.198328,3.986148524896187e-18,1.0587379880202355e-17,1.0,1.0,13,0.0,macrophage,False,False,False,False
49,ENSG00000011422,11.229346,5.938374,6.752231756337825e-18,1.7868245357591218e-17,1.0,1.0,14,0.0,macrophage,False,False,False,False
49,ENSG00000112149,10.736859,5.4795756,5.679591372989633e-17,1.4771368980467187e-16,1.0,1.0,15,0.0,macrophage,False,False,False,False
49,ENSG00000018280,10.335878,4.6321054,3.23344560705805e-16,8.301529158043774e-16,1.0,1.0,16,0.0,macrophage,False,False,False,False
49,ENSG00000140678,10.158158,5.695041,7.098865734544477e-16,1.8017425722194104e-15,1.0,1.0,17,0.0,macrophage,False,False,False,False
49,ENSG00000117984,10.133269,5.32512,7.862519032409599e-16,1.9905111474454683e-15,1.0,1.0,18,0.0,macrophage,False,False,False,False
49,ENSG00000165168,10.115587,5.511923,8.563626209273675e-16,2.1652657924838624e-15,1.0,1.0,19,0.0,macrophage,False,False,False,False
49,ENSG00000228716,9.997635,,1.3495064409974653e-15,3.4078445479733975e-15,1.0,1.0,20,0.0,macrophage,False,False,False,False
49,ENSG00000140379,9.871457,6.019114,2.511686679831079e-15,6.3187086285058595e-15,1.0,1.0,21,0.0,macrophage,False,False,False,False
49,ENSG00000198899,9.838356,,2.7707763085405705e-15,6.961749518946158e-15,1.0,1.0,22,0.0,macrophage,False,False,False,False
49,ENSG00000103569,9.581223,7.024076,9.083000299193008e-15,2.256646037066586e-14,1.0,1.0,23,0.0,macrophage,False,False,False,False
49,ENSG00000143226,9.480263,5.5009947,1.4092904477499376e-14,3.4840307731766076e-14,1.0,1.0,24,0.0,macrophage,False,False,False,False
49,ENSG00000140749,9.457349,6.1028104,1.5633867352907885e-14,3.8602141612118235e-14,1.0,1.0,25,0.0,macrophage,False,False,False,False
49,ENSG00000115956,9.372304,6.672723,2.2794302127362844e-14,5.5663741458761524e-14,1.0,1.0,26,0.0,macrophage,False,False,False,False
49,ENSG00000198938,9.366696,,2.1958761156542288e-14,5.375461727427733e-14,1.0,1.0,27,0.0,macrophage,False,False,False,False
49,ENSG00000163220,9.101726,,7.558543860447252e-14,1.8301558984133782e-13,1.0,1.0,28,0.0,macrophage,False,False,False,False
49,ENSG00000151726,9.061467,5.1755133,9.021734761095285e-14,2.179162985771808e-13,1.0,1.0,29,0.0,macrophage,False,False,False,False
49,ENSG00000197249,8.916206,3.974301,1.680710809294188e-13,4.0450320319956386e-13,1.0,1.0,30,0.0,macrophage,False,False,False,False
49,ENSG00000169429,8.736777,7.9369073,3.833276249511273e-13,9.12684821312208e-13,1.0,1.0,31,0.0,macrophage,False,False,False,False
49,ENSG00000166825,8.642245,6.006046,5.822085544835512e-13,1.376379561426835e-12,1.0,1.0,32,0.0,macrophage,False,False,False,False
49,ENSG00000135047,8.602465,7.095676,6.95888349874468e-13,1.6412461081945e-12,1.0,1.0,33,0.0,macrophage,False,False,False,False
49,ENSG00000112096,8.493074,6.3358355,1.1312508850929722e-12,2.649299496704853e-12,1.0,1.0,34,0.0,macrophage,False,False,False,False
49,ENSG00000196154,8.449271,4.9093633,1.3521470575139756e-12,3.162917093599943e-12,1.0,1.0,35,0.0,macrophage,False,False,False,False
49,ENSG00000165029,8.438048,5.679748,1.4438141453316912e-12,3.3733975358217082e-12,1.0,1.0,36,0.0,macrophage,False,False,False,False
49,ENSG00000105835,8.398152,4.3537674,1.7158742010481952e-12,4.004373864756582e-12,1.0,1.0,37,0.0,macrophage,False,False,False,False
49,ENSG00000166920,8.31344,12.062933,2.5209102599430177e-12,5.8557729615401105e-12,1.0,1.0,38,0.0,macrophage,False,False,False,False
49,ENSG00000115919,8.279676,5.683469,2.913003149179589e-12,6.743062845323123e-12,1.0,1.0,39,0.0,macrophage,False,False,False,False
49,ENSG00000130066,8.246225,5.931004,3.344452581778177e-12,7.723908964845675e-12,1.0,1.0,40,0.0,macrophage,False,False,False,False
49,ENSG00000101336,8.231419,5.240611,3.610214654750713e-12,8.328061487314217e-12,1.0,1.0,41,0.0,macrophage,False,False,False,False
49,ENSG00000204482,8.113543,4.483793,6.0489568760260666e-12,1.3873754302812078e-11,1.0,1.0,42,0.0,macrophage,False,False,False,False
49,ENSG00000197405,8.08201,4.990979,6.991136079919154e-12,1.6016348407604018e-11,1.0,1.0,43,0.0,macrophage,False,False,False,False
49,ENSG00000120708,8.015242,,9.450184252135343e-12,2.1600421147737924e-11,1.0,1.0,44,0.0,macrophage,False,False,False,False
49,ENSG00000183023,8.009422,4.691973,9.679715002766927e-12,2.2074606619764942e-11,1.0,1.0,45,0.0,macrophage,False,False,False,False
49,ENSG00000196126,7.990003,3.4732802,1.043060058873948e-11,2.3732879610328736e-11,1.0,1.0,46,0.0,macrophage,False,False,False,False
49,ENSG00000231079,7.900621,,1.5377457849666253e-11,3.4830029104566824e-11,1.0,1.0,47,0.0,macrophage,False,False,False,False
49,ENSG00000102265,7.8620076,,1.861486153205943e-11,4.2067483688269895e-11,1.0,1.0,48,0.0,macrophage,False,False,False,False
49,ENSG00000101439,7.8454695,6.903029,1.9629057841703987e-11,4.4309385647187327e-11,1.0,1.0,49,0.0,macrophage,False,False,False,False
49,ENSG00000198223,7.808985,5.307144,2.351074341037477e-11,5.295212479814138e-11,1.0,1.0,50,0.0,macrophage,False,False,False,False
49,ENSG00000231389,7.5501504,3.9514997,7.357278004573434e-11,1.6331360720473772e-10,1.0,1.0,51,0.0,macrophage,False,False,False,False
49,ENSG00000081237,7.4417377,2.965993,1.15779705974602e-10,2.5530254900684014e-10,1.0,1.0,52,0.0,macrophage,False,False,False,False
49,ENSG00000173391,7.3926625,4.5177307,1.4779510428260513e-10,3.255398772744607e-10,1.0,1.0,53,0.0,macrophage,False,False,False,False
49,ENSG00000135046,7.3521852,4.771754,1.7485609459040064e-10,3.8261727481488104e-10,1.0,1.0,54,0.0,macrophage,False,False,False,False
49,ENSG00000143546,7.347603,6.3553414,1.8063280227704424e-10,3.9439476479703986e-10,1.0,1.0,55,0.0,macrophage,False,False,False,False
49,ENSG00000198840,7.28504,,2.3047527121736875e-10,5.021247738940496e-10,1.0,1.0,56,0.0,macrophage,False,False,False,False
49,ENSG00000204103,7.194574,6.201709,3.5372524523359616e-10,7.672998812008594e-10,1.0,1.0,57,0.0,macrophage,False,False,False,False
49,ENSG00000170458,7.1473813,5.301961,4.3440774371227256e-10,9.372335355173086e-10,1.0,1.0,58,0.0,macrophage,False,False,False,False
49,ENSG00000038427,7.1337476,6.51429,4.615114672895591e-10,9.924977791173314e-10,1.0,1.0,59,0.0,macrophage,False,False,False,False
49,ENSG00000198814,7.0908093,5.0830545,5.560800116088897e-10,1.1933047459418234e-09,1.0,1.0,60,0.0,macrophage,False,False,False,False
49,ENSG00000171310,7.036917,3.6755507,7.009330744612196e-10,1.4961218238233074e-09,1.0,1.0,61,0.0,macrophage,False,False,False,False
49,ENSG00000118515,6.9617805,5.080151,9.763372476980036e-10,2.0751057336833233e-09,1.0,1.0,62,0.0,macrophage,False,False,False,False
49,ENSG00000223865,6.7743855,3.8046768,2.1985551508682766e-09,4.638302006051217e-09,1.0,1.0,63,0.0,macrophage,False,False,False,False
49,ENSG00000120594,6.7497373,3.557688,2.4469087868906446e-09,5.140564678341691e-09,1.0,1.0,64,0.0,macrophage,False,False,False,False
49,ENSG00000136235,6.7432137,5.1134734,2.5263664122345823e-09,5.301923215602481e-09,1.0,1.0,65,0.0,macrophage,False,False,False,False
49,ENSG00000136689,6.734012,8.537197,2.6355001740536168e-09,5.519372092258883e-09,1.0,1.0,66,0.0,macrophage,False,False,False,False
49,ENSG00000277632,6.6631017,6.503195,3.5784510965340774e-09,7.439607269301616e-09,1.0,1.0,67,0.0,macrophage,False,False,False,False
49,ENSG00000043462,6.655182,4.5959706,3.6836749944680496e-09,7.650415357150675e-09,1.0,1.0,68,0.0,macrophage,False,False,False,False
49,ENSG00000019582,6.6421785,2.8478107,3.86339737451668e-09,8.015347250034606e-09,1.0,1.0,69,0.0,macrophage,False,False,False,False
49,ENSG00000115738,6.5236163,4.474324,6.482171695633316e-09,1.3379095347024388e-08,1.0,1.0,70,0.0,macrophage,False,False,False,False
49,ENSG00000198763,6.5203085,,6.4903866767970864e-09,1.3382240570715642e-08,1.0,1.0,71,0.0,macrophage,False,False,False,False
49,ENSG00000198886,6.477708,,7.837438974996248e-09,1.6126417644025198e-08,1.0,1.0,72,0.0,macrophage,False,False,False,False
49,ENSG00000176788,6.443713,,9.167996897009916e-09,1.8806147481045982e-08,1.0,1.0,73,0.0,macrophage,False,False,False,False
49,ENSG00000125538,6.3803596,6.767136,1.205239851540697e-08,2.4647031728848613e-08,1.0,1.0,74,0.0,macrophage,False,False,False,False
49,ENSG00000165140,6.361591,4.952506,1.3037135148789236e-08,2.6606398262835175e-08,1.0,1.0,75,0.0,macrophage,False,False,False,False
49,ENSG00000110077,6.3254333,4.530946,1.5176512075484156e-08,3.0877949288879264e-08,1.0,1.0,76,0.0,macrophage,False,False,False,False
49,ENSG00000058091,6.168493,4.142746,2.9519716139420876e-08,5.963579018064824e-08,1.0,1.0,77,0.0,macrophage,False,False,False,False
49,ENSG00000102760,6.1246796,3.178331,3.546187362932011e-08,7.132870721022042e-08,1.0,1.0,78,0.0,macrophage,False,False,False,False
49,ENSG00000255823,6.1242347,,3.5486031837084655e-08,7.132870721022042e-08,1.0,1.0,79,0.0,macrophage,False,False,False,False
49,ENSG00000124882,6.0804253,7.232649,4.3008523895861315e-08,8.618942664501265e-08,1.0,1.0,80,0.0,macrophage,False,False,False,False
49,ENSG00000128512,6.04733,3.0879834,4.9193587302979147e-08,9.838717460595829e-08,1.0,1.0,81,0.0,macrophage,False,False,False,False
49,ENSG00000127507,5.922743,4.8449836,8.308366828564778e-08,1.653406334042742e-07,1.0,1.0,82,0.0,macrophage,False,False,False,False
49,ENSG00000179344,5.9006214,3.6060672,9.10000866803543e-08,1.8073502816356363e-07,1.0,1.0,83,0.0,macrophage,False,False,False,False
49,ENSG00000100906,5.83837,4.715365,1.1814095191204747e-07,2.3417433481079776e-07,1.0,1.0,84,0.0,macrophage,False,False,False,False
49,ENSG00000175471,5.675281,3.9574385,2.3189549268425882e-07,4.560383336956909e-07,1.0,1.0,85,0.0,macrophage,False,False,False,False
49,ENSG00000128815,5.6659374,3.893666,2.397578426961673e-07,4.705747648599947e-07,1.0,1.0,86,0.0,macrophage,False,False,False,False
49,ENSG00000185215,5.628294,7.452703,2.81317043050767e-07,5.499844438920176e-07,1.0,1.0,87,0.0,macrophage,False,False,False,False
49,ENSG00000166523,5.6150947,5.781436,2.975613112846201e-07,5.811744361027736e-07,1.0,1.0,88,0.0,macrophage,False,False,False,False
49,ENSG00000085265,5.6103315,6.606014,3.036006634386522e-07,5.923915384168823e-07,1.0,1.0,89,0.0,macrophage,False,False,False,False
49,ENSG00000019169,5.5923896,3.9546702,3.2624398471574473e-07,6.359531865803991e-07,1.0,1.0,90,0.0,macrophage,False,False,False,False
49,ENSG00000163563,5.527111,4.057325,4.2536995938369694e-07,8.267637694532496e-07,1.0,1.0,91,0.0,macrophage,False,False,False,False
49,ENSG00000166501,5.5045576,4.5835853,4.666505569747504e-07,9.061175863587386e-07,1.0,1.0,92,0.0,macrophage,False,False,False,False
49,ENSG00000183019,5.4874854,4.469256,5.00620796012596e-07,9.71136364718906e-07,1.0,1.0,93,0.0,macrophage,False,False,False,False
49,ENSG00000114013,5.4049954,4.006159,6.990996764069519e-07,1.3470128639825664e-06,1.0,1.0,94,0.0,macrophage,False,False,False,False
49,ENSG00000164687,5.365951,9.191687,8.191566897934342e-07,1.5722777155344226e-06,1.0,1.0,95,0.0,macrophage,False,False,False,False
49,ENSG00000100292,5.28739,7.487222,1.124384142696639e-06,2.1498740778138414e-06,1.0,1.0,96,0.0,macrophage,False,False,False,False
49,ENSG00000170542,5.218781,5.000194,1.4787894373415144e-06,2.81942695393997e-06,1.0,1.0,97,0.0,macrophage,False,False,False,False
49,ENSG00000154127,5.217299,4.4679523,1.4835376050828102e-06,2.8257859144434476e-06,1.0,1.0,98,0.0,macrophage,False,False,False,False
49,ENSG00000137331,5.2168164,,1.4900172380854487e-06,2.83542766524348e-06,1.0,1.0,99,0.0,macrophage,False,False,False,False
49,ENSG00000158517,5.2074633,5.5007486,1.5446843992791089e-06,2.936662356043933e-06,1.0,1.0,100,0.0,macrophage,False,False,False,False
52,ENSG00000185532,55.103752,6.2773366,0.0,0.0,1.0,1.0,1,0.0,macrophage,False,False,False,False
52,ENSG00000144642,52.451412,6.158777,0.0,0.0,1.0,1.0,2,0.0,macrophage,False,False,False,False
52,ENSG00000144724,52.26245,6.308505,0.0,0.0,1.0,1.0,3,0.0,macrophage,False,False,False,False
52,ENSG00000085276,47.922153,7.533093,0.0,0.0,1.0,1.0,4,0.0,macrophage,False,False,False,False
52,ENSG00000172264,46.987316,7.1563354,2.82708679000856e-309,1.1308347160034236e-307,1.0,1.0,5,0.0,macrophage,False,False,False,False
52,ENSG00000113448,46.212246,6.4604783,2.9696902496894805e-304,1.1421885575728771e-302,1.0,1.0,6,0.0,macrophage,False,False,False,False
52,ENSG00000064042,44.538383,6.0710177,4.495404743488745e-288,1.550139566720257e-286,1.0,1.0,7,0.0,macrophage,False,False,False,False
52,ENSG00000185565,43.11188,5.7781734,1.7739206691463584e-275,5.54350209108237e-274,1.0,1.0,8,0.0,macrophage,False,False,False,False
52,ENSG00000158321,42.87593,7.6257696,1.3427941646428932e-273,4.131674352747364e-272,1.0,1.0,9,0.0,macrophage,False,False,False,False
52,ENSG00000134532,42.635933,,4.628449627711946e-271,1.3613087140329253e-269,1.0,1.0,10,0.0,macrophage,False,False,False,False
52,ENSG00000184903,42.612762,,1.0773348255410714e-271,3.264650986488095e-270,1.0,1.0,11,0.0,macrophage,False,False,False,False
52,ENSG00000188906,41.67805,5.596243,5.878972527486722e-262,1.5677260073297926e-260,1.0,1.0,12,0.0,macrophage,False,False,False,False
52,ENSG00000173482,41.531628,4.609823,4.795520152355715e-262,1.2960865276637068e-260,1.0,1.0,13,0.0,macrophage,False,False,False,False
52,ENSG00000150672,41.4861,5.9869604,1.800001263787336e-260,4.736845431019305e-259,1.0,1.0,14,0.0,macrophage,False,False,False,False
52,ENSG00000148655,40.937614,4.292957,8.099942342166172e-257,2.076908292863121e-255,1.0,1.0,15,0.0,macrophage,False,False,False,False
52,ENSG00000144331,40.7921,5.9381347,7.729604359739433e-254,1.9324010899348582e-252,1.0,1.0,16,0.0,macrophage,False,False,False,False
52,ENSG00000151276,40.605194,5.7764034,1.0428242893170694e-253,2.574874788437208e-252,1.0,1.0,17,0.0,macrophage,False,False,False,False
52,ENSG00000120594,40.258022,4.2563677,9.014610246065295e-251,2.1721952400157336e-249,1.0,1.0,18,0.0,macrophage,False,False,False,False
52,ENSG00000196569,39.94589,6.746953,4.081215633887779e-246,9.069368075306175e-245,1.0,1.0,19,0.0,macrophage,False,False,False,False
52,ENSG00000151150,39.90247,9.429001,2.4819479192890262e-247,5.577411054582082e-246,1.0,1.0,20,0.0,macrophage,False,False,False,False
52,ENSG00000186153,39.308197,7.6120324,7.2631813190662185e-242,1.5619744772185415e-240,1.0,1.0,21,0.0,macrophage,False,False,False,False
52,ENSG00000188641,38.81394,4.4277096,6.213213957638067e-237,1.2944195745079306e-235,1.0,1.0,22,0.0,macrophage,False,False,False,False
52,ENSG00000182985,38.666138,7.3052998,5.9233547264508524e-235,1.2213102528764646e-233,1.0,1.0,23,0.0,macrophage,False,False,False,False
52,ENSG00000081803,38.417374,6.3421593,3.4469581194354843e-233,6.89391623887097e-232,1.0,1.0,24,0.0,macrophage,False,False,False,False
52,ENSG00000182197,37.919632,,2.9645413557856045e-229,5.646745439591627e-228,1.0,1.0,25,0.0,macrophage,False,False,False,False
52,ENSG00000128512,37.79747,3.8619232,9.122462348126093e-229,1.7212193109671871e-227,1.0,1.0,26,0.0,macrophage,False,False,False,False
52,ENSG00000164741,37.703262,5.1299314,9.697117099413583e-227,1.8125452522268378e-225,1.0,1.0,27,0.0,macrophage,False,False,False,False
52,ENSG00000081026,37.282036,6.7874856,4.7981587295043e-223,8.885479128711666e-222,1.0,1.0,28,0.0,macrophage,False,False,False,False
52,ENSG00000168878,36.532238,3.7866733,8.45532878826372e-218,1.5514364749107743e-216,1.0,1.0,29,0.0,macrophage,False,False,False,False
52,ENSG00000145147,36.42384,10.184471,1.0964064663615093e-214,1.9578686899312666e-213,1.0,1.0,30,0.0,macrophage,False,False,False,False
52,ENSG00000178568,36.139927,6.8244066,1.625760711309192e-212,2.8522117742266526e-211,1.0,1.0,31,0.0,macrophage,False,False,False,False
52,ENSG00000078114,35.88729,7.0682826,1.682367867927439e-210,2.8514709625888795e-209,1.0,1.0,32,0.0,macrophage,False,False,False,False
52,ENSG00000152894,35.859104,,8.517107039890673e-211,1.455915733314645e-209,1.0,1.0,33,0.0,macrophage,False,False,False,False
52,ENSG00000185483,35.65196,,8.733888899466078e-208,1.4436179999117483e-206,1.0,1.0,34,0.0,macrophage,False,False,False,False
52,ENSG00000179104,35.356514,,1.2466689527303924e-205,2.0437195946399876e-204,1.0,1.0,35,0.0,macrophage,False,False,False,False
52,ENSG00000179399,35.27393,6.205216,1.5743259910279311e-204,2.559879660208018e-203,1.0,1.0,36,0.0,macrophage,False,False,False,False
52,ENSG00000117114,35.181274,6.2857537,3.53866903663963e-204,5.707530704257468e-203,1.0,1.0,37,0.0,macrophage,False,False,False,False
52,ENSG00000153707,34.83843,9.956955,1.0818694066316367e-200,1.7309910506106187e-199,1.0,1.0,38,0.0,macrophage,False,False,False,False
52,ENSG00000151914,34.3872,,7.274253858914208e-198,1.1546434696689218e-196,1.0,1.0,39,0.0,macrophage,False,False,False,False
52,ENSG00000169744,34.3821,4.599611,2.3516816223985284e-197,3.7034356258244546e-196,1.0,1.0,40,0.0,macrophage,False,False,False,False
52,ENSG00000189283,34.304478,,7.381760653325469e-197,1.1534001020821045e-195,1.0,1.0,41,0.0,macrophage,False,False,False,False
52,ENSG00000144218,34.063065,5.4312963,1.5098442974792733e-194,2.287642874968596e-193,1.0,1.0,42,0.0,macrophage,False,False,False,False
52,ENSG00000187391,34.03106,7.34228,6.513953875949705e-194,9.795419362330385e-193,1.0,1.0,43,0.0,macrophage,False,False,False,False
52,ENSG00000176771,33.773537,6.0174847,1.829039836666374e-191,2.689764465685844e-190,1.0,1.0,44,0.0,macrophage,False,False,False,False
52,ENSG00000157827,33.765697,4.747139,2.484832727253033e-192,3.6812336700044936e-191,1.0,1.0,45,0.0,macrophage,False,False,False,False
52,ENSG00000049759,32.82389,5.1922956,4.938409564316398e-184,7.0048362614417e-183,1.0,1.0,46,0.0,macrophage,False,False,False,False
52,ENSG00000196628,32.817844,5.1667223,4.655546779620254e-184,6.65078111374322e-183,1.0,1.0,47,0.0,macrophage,False,False,False,False
52,ENSG00000169946,32.609642,6.5468144,2.713252167730578e-181,3.768405788514692e-180,1.0,1.0,48,0.0,macrophage,False,False,False,False
52,ENSG00000182667,32.23158,6.3493843,8.634774031005225e-178,1.1747991878918674e-176,1.0,1.0,49,0.0,macrophage,False,False,False,False
52,ENSG00000166833,32.129402,5.7891307,1.8754234786451618e-177,2.5173469512015596e-176,1.0,1.0,50,0.0,macrophage,False,False,False,False
52,ENSG00000196782,32.11963,6.461174,1.4680565376589828e-177,1.9838601860256526e-176,1.0,1.0,51,0.0,macrophage,False,False,False,False
52,ENSG00000047936,32.105442,5.6689324,6.840526168068333e-177,9.120701557424444e-176,1.0,1.0,52,0.0,macrophage,False,False,False,False
52,ENSG00000173068,31.827122,6.514601,1.5106243560344446e-174,1.974672360829339e-173,1.0,1.0,53,0.0,macrophage,False,False,False,False
